"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.093464583E0,1.934149090E1,-9.918295180E1,2.275060185E3,2.267238770E3,4.499999881E-1,7.890000153E1,3.762015518E-3,9.786005020E0,1.802867699E1,1.800000000E1
1.330366457E0,1.934148988E1,-9.918291596E1,2.277853818E3,2.270032471E3,4.499999881E-1,6.919999695E1,5.867820607E-3,9.696503639E0,1.886394501E1,1.800000000E1
2.329738593E0,1.934149964E1,-9.918289876E1,2.289748537E3,2.281927246E3,7.799999714E-1,6.930000305E1,7.515012867E-3,6.866646290E0,1.339884186E1,1.800000000E1
3.329495154E0,1.934150881E1,-9.918288643E1,2.290669879E3,2.282848633E3,8.100000024E-1,6.930000305E1,9.314142187E-3,5.623461246E0,1.098845291E1,3.000000000E1
4.329262499E0,1.934151563E1,-9.918287088E1,2.292252108E3,2.284430908E3,1.100000024E0,7.850000000E1,1.029479710E-2,5.584677696E0,9.400681496E0,3.300000000E1
5.330103852E0,1.934152175E1,-9.918286415E1,2.289300909E3,2.281479736E3,3.499999940E-1,4.570000076E1,1.191592956E-2,4.905512810E0,8.566917419E0,3.300000000E1
6.330024007E0,1.934153524E1,-9.918285829E1,2.289533533E3,2.281712402E3,1.059999943E0,1.789999962E1,1.451471439E-2,5.829581738E0,9.145076752E0,3.300000000E1
7.329260101E0,1.934155591E1,-9.918284673E1,2.287390152E3,2.279569092E3,1.379999995E0,2.460000038E1,1.622550795E-2,5.023487568E0,8.217578888E0,3.300000000E1
8.329416924E0,1.934156882E1,-9.918283786E1,2.285861297E3,2.278040283E3,1.009999990E0,3.600000000E1,1.780699401E-2,4.244251251E0,7.130826950E0,3.300000000E1
9.329546715E0,1.934157987E1,-9.918282837E1,2.283725755E3,2.275904785E3,9.100000262E-1,5.020000076E1,1.932787905E-2,3.972065210E0,6.440623283E0,3.300000000E1
1.032951515E1,1.934158927E1,-9.918281784E1,2.283705205E3,2.275884277E3,9.800000191E-1,6.740000153E1,2.104979378E-2,4.104134083E0,6.704791546E0,3.300000000E1
1.132950671E1,1.934159926E1,-9.918280530E1,2.281414875E3,2.273593994E3,1.070000052E0,6.619999695E1,2.293224381E-2,3.804578066E0,6.015434742E0,3.300000000E1
1.232991817E1,1.934161056E1,-9.918279194E1,2.279805448E3,2.271984619E3,1.169999957E0,6.300000000E1,2.479185947E-2,3.790092468E0,5.738669872E0,3.300000000E1
1.333012197E1,1.934162035E1,-9.918277757E1,2.279719948E3,2.271899170E3,1.279999971E0,6.930000305E1,2.701099466E-2,3.843981743E0,5.826599598E0,3.300000000E1
1.432975854E1,1.934163366E1,-9.918276181E1,2.279500160E3,2.271679443E3,1.230000019E0,6.790000153E1,2.895824519E-2,3.907534122E0,6.032786846E0,3.200000000E1
1.532922338E1,1.934164405E1,-9.918274687E1,2.279026474E3,2.271205811E3,1.240000010E0,7.559999847E1,3.084477975E-2,3.967221737E0,6.241553307E0,3.300000000E1
1.633001531E1,1.934165407E1,-9.918273236E1,2.278470027E3,2.270649414E3,1.299999952E0,6.480000305E1,3.301705890E-2,4.035427570E0,6.376828194E0,3.300000000E1
1.733005906E1,1.934166131E1,-9.918271313E1,2.278797609E3,2.270977051E3,1.570000052E0,7.930000305E1,3.493052288E-2,3.952130795E0,6.495089531E0,3.300000000E1
1.832939432E1,1.934166575E1,-9.918269551E1,2.278564166E3,2.270743652E3,1.480000019E0,8.190000153E1,3.669990767E-2,4.056805134E0,6.433489799E0,3.300000000E1
1.932926812E1,1.934166976E1,-9.918267919E1,2.278302894E3,2.270482422E3,1.480000019E0,7.780000305E1,3.848305260E-2,4.056537628E0,6.550629139E0,3.300000000E1
2.032970098E1,1.934167379E1,-9.918266274E1,2.278028438E3,2.270208008E3,1.529999971E0,7.919999695E1,4.025896883E-2,3.912935257E0,6.060158730E0,3.300000000E1
2.133007260E1,1.934167763E1,-9.918264631E1,2.277576004E3,2.269755615E3,1.559999943E0,7.769999695E1,4.201496354E-2,3.951627016E0,6.209499836E0,3.300000000E1
2.232925083E1,1.934168109E1,-9.918262998E1,2.276716833E3,2.268896484E3,1.590000033E0,7.869999695E1,4.363960862E-2,3.924825430E0,6.156387806E0,3.300000000E1
2.332922931E1,1.934168479E1,-9.918261500E1,2.276072997E3,2.268252686E3,1.490000010E0,7.840000153E1,4.517962579E-2,3.876946449E0,6.001181602E0,3.300000000E1
2.433010598E1,1.934168981E1,-9.918260132E1,2.275710898E3,2.267890625E3,1.490000010E0,7.609999847E1,4.663672231E-2,3.930420160E0,6.193436146E0,3.200000000E1
2.533011062E1,1.934169552E1,-9.918258882E1,2.275851973E3,2.268031738E3,1.460000038E0,7.369999695E1,4.805940288E-2,4.011023521E0,6.412675381E0,3.200000000E1
2.632988270E1,1.934170184E1,-9.918257703E1,2.275436408E3,2.267616211E3,1.429999948E0,7.430000305E1,4.951246919E-2,3.973172426E0,5.975951672E0,3.200000000E1
2.733018780E1,1.934170766E1,-9.918256463E1,2.275347992E3,2.267527832E3,1.470000029E0,7.619999695E1,5.090957214E-2,4.078474522E0,6.345135212E0,3.200000000E1
2.833014843E1,1.934171186E1,-9.918255208E1,2.275598690E3,2.267778564E3,1.440000057E0,8.350000000E1,5.292349109E-2,4.223118782E0,6.566014290E0,3.200000000E1
2.932942176E1,1.934172745E1,-9.918254231E1,2.274193118E3,2.266373047E3,2.190000057E0,3.089999962E1,5.491293360E-2,4.278758049E0,6.783870697E0,3.200000000E1
3.032940218E1,1.934174449E1,-9.918253653E1,2.273498732E3,2.265678711E3,1.419999957E0,3.000000000E1,5.632995899E-2,4.449249744E0,6.986657619E0,3.200000000E1
3.132950775E1,1.934175486E1,-9.918252868E1,2.273356603E3,2.265536621E3,1.490000010E0,5.379999924E1,5.784161294E-2,4.101318359E0,5.872852802E0,3.200000000E1
3.233020014E1,1.934176224E1,-9.918251658E1,2.274088984E3,2.266269043E3,1.429999948E0,4.829999924E1,5.896168841E-2,3.790092468E0,4.202218533E0,3.200000000E1
3.332927176E1,1.934177133E1,-9.918251198E1,2.274264003E3,2.266444092E3,1.149999976E0,1.000000015E-1,5.995806482E-2,3.790092468E0,4.506691456E0,3.400000000E1
3.432997785E1,1.934178022E1,-9.918251317E1,2.274404855E3,2.266584961E3,1.019999981E0,3.501000061E2,6.085126645E-2,3.790092468E0,4.655396938E0,3.400000000E1
3.532971244E1,1.934178816E1,-9.918251446E1,2.275173638E3,2.267353760E3,9.800000191E-1,3.522999878E2,6.189840735E-2,3.790092468E0,4.746549129E0,3.400000000E1
3.632971353E1,1.934179748E1,-9.918251589E1,2.275450231E3,2.267630371E3,1.110000014E0,3.468999939E2,6.310954600E-2,3.790092468E0,4.896297455E0,3.400000000E1
3.732952811E1,1.934180814E1,-9.918251826E1,2.275687272E3,2.267867432E3,1.179999948E0,3.447999878E2,6.426184111E-2,3.790092468E0,4.717757225E0,3.400000000E1
3.832993556E1,1.934181818E1,-9.918252098E1,2.275301513E3,2.267481689E3,1.129999995E0,3.431000061E2,6.537007457E-2,3.790092468E0,4.368100643E0,3.400000000E1
3.932951509E1,1.934182775E1,-9.918252393E1,2.275247542E3,2.267427734E3,1.110000014E0,3.431000061E2,6.643952904E-2,3.790092468E0,3.847885132E0,3.400000000E1
4.032938644E1,1.934183499E1,-9.918253064E1,2.271509502E3,2.263689697E3,1.279999971E0,3.262000122E2,6.749344628E-2,3.790092468E0,3.155928135E0,3.400000000E1
4.133002082E1,1.934184082E1,-9.918253856E1,2.269946272E3,2.262126465E3,1.070000052E0,3.155000000E2,6.866079807E-2,3.790092468E0,3.056399107E0,3.400000000E1
4.233013743E1,1.934184306E1,-9.918254943E1,2.269267821E3,2.261447998E3,1.350000024E0,2.916000061E2,7.135501531E-2,3.790092468E0,2.753037930E0,3.300000000E1
4.332940728E1,1.934182106E1,-9.918256019E1,2.271636056E3,2.263816162E3,3.150000095E0,2.028999939E2,7.391677471E-2,3.790092468E0,2.500000000E0,3.100000000E1
4.432990707E1,1.934179825E1,-9.918255676E1,2.271504998E3,2.263685059E3,1.570000052E0,1.551000061E2,7.563834139E-2,3.790092468E0,2.500000000E0,3.100000000E1
4.533003493E1,1.934178706E1,-9.918254542E1,2.270902217E3,2.263082275E3,1.100000024E0,1.410000000E2,7.712676102E-2,3.790092468E0,2.750691891E0,3.000000000E1
4.632947233E1,1.934178049E1,-9.918253306E1,2.270149522E3,2.262329590E3,1.200000048E0,1.188000031E2,7.855679870E-2,3.790092468E0,2.780064583E0,3.000000000E1
4.732969613E1,1.934177681E1,-9.918252000E1,2.269503265E3,2.261683350E3,1.090000033E0,1.080999985E2,7.987825973E-2,3.790092468E0,3.145591497E0,2.900000000E1
4.832978217E1,1.934177241E1,-9.918250830E1,2.269228349E3,2.261408447E3,1.090000033E0,1.204000015E2,8.114682170E-2,3.790092468E0,3.582540512E0,3.200000000E1
4.932924316E1,1.934176677E1,-9.918249779E1,2.268605538E3,2.260785645E3,1.090000033E0,1.261999969E2,8.251779216E-2,3.790092468E0,4.094617367E0,3.200000000E1
5.032924930E1,1.934175972E1,-9.918248707E1,2.268424869E3,2.260604980E3,1.240000010E0,1.316000061E2,8.390084537E-2,3.790092468E0,4.547752857E0,3.200000000E1
5.132923883E1,1.934175359E1,-9.918247560E1,2.267815729E3,2.259995850E3,1.190000057E0,1.148000031E2,8.538090524E-2,3.938149929E0,5.115489483E0,3.200000000E1
5.232965222E1,1.934174389E1,-9.918246594E1,2.268595273E3,2.260775391E3,1.350000024E0,1.451999969E2,8.687164886E-2,4.199536800E0,5.439898014E0,3.200000000E1
5.332976524E1,1.934173447E1,-9.918245583E1,2.268878234E3,2.261058350E3,1.259999990E0,1.211999969E2,8.855419459E-2,4.731235981E0,5.916770935E0,3.200000000E1
5.432952909E1,1.934172154E1,-9.918244750E1,2.270376293E3,2.262556396E3,1.139999986E0,1.331999969E2,9.008386637E-2,4.011029720E0,5.044100761E0,3.200000000E1
5.533012274E1,1.934171117E1,-9.918243792E1,2.270554032E3,2.262734131E3,1.269999981E0,1.121999969E2,9.162272225E-2,4.097877502E0,5.015137196E0,3.400000000E1
5.632937602E1,1.934170339E1,-9.918242579E1,2.270558665E3,2.262738770E3,1.120000005E0,1.013000031E2,9.318271303E-2,3.790092468E0,4.609565735E0,3.400000000E1
5.732977831E1,1.934169836E1,-9.918241191E1,2.269547418E3,2.261727539E3,1.090000033E0,9.490000153E1,9.474297880E-2,3.790092468E0,4.349196911E0,3.500000000E1
5.833003493E1,1.934169630E1,-9.918239720E1,2.267759308E3,2.259939453E3,1.120000005E0,9.069999695E1,9.632292502E-2,3.790092468E0,3.489332199E0,3.500000000E1
5.932948743E1,1.934169784E1,-9.918238223E1,2.266871335E3,2.259051514E3,1.169999957E0,7.550000000E1,9.786212879E-2,3.790092468E0,3.629143476E0,3.500000000E1
6.032948623E1,1.934170113E1,-9.918236798E1,2.265942833E3,2.258123047E3,1.129999995E0,7.259999847E1,9.931413597E-2,3.790092468E0,3.758038044E0,3.500000000E1
6.132978586E1,1.934170432E1,-9.918235456E1,2.265470875E3,2.257651123E3,1.129999995E0,7.250000000E1,1.007154566E-1,3.790092468E0,3.908065796E0,3.400000000E1
6.232962940E1,1.934170729E1,-9.918234158E1,2.265196185E3,2.257376465E3,1.139999986E0,7.109999847E1,1.020403473E-1,3.790092468E0,3.987662792E0,3.400000000E1
6.332971414E1,1.934171073E1,-9.918232949E1,2.264785020E3,2.256965332E3,1.149999976E0,6.740000153E1,1.035276889E-1,3.790092468E0,3.899989128E0,3.200000000E1
6.433013446E1,1.934171251E1,-9.918231544E1,2.264285721E3,2.256466064E3,1.149999976E0,7.509999847E1,1.050650016E-1,3.790092468E0,3.486116886E0,3.000000000E1
6.533005336E1,1.934171665E1,-9.918230146E1,2.264041055E3,2.256221436E3,1.210000038E0,4.940000153E1,1.065961727E-1,3.790092468E0,3.249383211E0,2.500000000E1
6.632978102E1,1.934172057E1,-9.918228747E1,2.263490237E3,2.255670654E3,1.200000048E0,6.630000305E1,1.083400236E-1,3.790092468E0,3.354181528E0,3.000000000E1
6.732964992E1,1.934171775E1,-9.918227112E1,2.262333961E3,2.254514404E3,1.519999981E0,1.065999985E2,1.099483568E-1,3.790092468E0,3.533169746E0,2.900000000E1
6.832976664E1,1.934171468E1,-9.918225614E1,2.261582718E3,2.253763184E3,1.179999948E0,9.469999695E1,1.115336955E-1,3.790092468E0,3.768087626E0,2.800000000E1
6.933017273E1,1.934171261E1,-9.918224119E1,2.259514089E3,2.251694580E3,1.100000024E0,1.015000000E2,1.133572098E-1,3.790092468E0,3.787373543E0,2.900000000E1
7.032965862E1,1.934171725E1,-9.918222452E1,2.259029183E3,2.251209717E3,1.360000014E0,6.830000305E1,1.153261470E-1,3.790092468E0,3.665341616E0,3.000000000E1
7.133017341E1,1.934172558E1,-9.918220796E1,2.258864580E3,2.251045166E3,1.070000052E0,5.950000000E1,1.171124691E-1,3.790092468E0,3.526091099E0,3.000000000E1
7.232991883E1,1.934173125E1,-9.918219203E1,2.258701694E3,2.250882324E3,1.190000057E0,7.330000305E1,1.188597252E-1,3.790092468E0,3.473141193E0,3.100000000E1
7.332925716E1,1.934173767E1,-9.918217683E1,2.258283681E3,2.250464355E3,1.100000024E0,6.530000305E1,1.204608812E-1,3.790092468E0,3.195579052E0,3.100000000E1
7.432951237E1,1.934174216E1,-9.918216233E1,2.258202831E3,2.250383545E3,1.149999976E0,8.000000000E1,1.219508969E-1,3.790092468E0,3.191440582E0,3.200000000E1
7.533001695E1,1.934174605E1,-9.918214874E1,2.257744056E3,2.249924805E3,1.179999948E0,7.300000000E1,1.234560300E-1,3.790092468E0,3.213701010E0,3.200000000E1
7.632947294E1,1.934174991E1,-9.918213499E1,2.257315309E3,2.249496094E3,1.269999981E0,7.450000000E1,1.248796247E-1,3.790092468E0,3.188490868E0,3.200000000E1
7.733020752E1,1.934175328E1,-9.918212190E1,2.256404387E3,2.248585205E3,1.169999957E0,7.119999695E1,1.262219190E-1,3.790092468E0,3.220467806E0,3.200000000E1
7.832941247E1,1.934175673E1,-9.918210964E1,2.255795956E3,2.247976807E3,1.159999967E0,7.069999695E1,1.274889287E-1,3.790092468E0,3.201473236E0,3.100000000E1
7.932934960E1,1.934175973E1,-9.918209799E1,2.255377469E3,2.247558350E3,1.159999967E0,7.280000305E1,1.287779531E-1,3.790092468E0,3.326555490E0,3.100000000E1
8.032994653E1,1.934176250E1,-9.918208606E1,2.255151853E3,2.247332764E3,1.159999967E0,7.300000000E1,1.300438294E-1,3.790092468E0,3.454018593E0,2.700000000E1
8.133022278E1,1.934176528E1,-9.918207436E1,2.254443816E3,2.246624756E3,1.169999957E0,7.259999847E1,1.313174819E-1,3.790092468E0,3.651554585E0,2.500000000E1
8.232973934E1,1.934176713E1,-9.918206238E1,2.254427919E3,2.246608887E3,1.190000057E0,8.240000153E1,1.325996648E-1,3.790092468E0,3.723516464E0,2.400000000E1
8.332978716E1,1.934177046E1,-9.918205068E1,2.254131746E3,2.246312744E3,1.230000019E0,6.859999847E1,1.338575052E-1,3.790092468E0,3.662390471E0,2.200000000E1
8.432967721E1,1.934177399E1,-9.918203929E1,2.254424440E3,2.246605469E3,1.179999948E0,7.169999695E1,1.351144445E-1,3.790092468E0,3.558625460E0,2.100000000E1
8.532979773E1,1.934177642E1,-9.918202759E1,2.253909275E3,2.246090332E3,1.210000038E0,7.959999847E1,1.363713237E-1,3.790092468E0,3.680519104E0,1.800000000E1
8.632957965E1,1.934177965E1,-9.918201611E1,2.253605534E3,2.245786621E3,1.200000048E0,6.940000153E1,1.376215457E-1,3.790092468E0,3.832105160E0,1.700000000E1
8.732989184E1,1.934178234E1,-9.918200454E1,2.253720007E3,2.245901123E3,1.220000029E0,8.169999695E1,1.389613762E-1,3.790092468E0,3.870512247E0,1.500000000E1
8.832977851E1,1.934178522E1,-9.918199214E1,2.253499029E3,2.245680176E3,1.200000048E0,7.200000000E1,1.403815699E-1,3.790092468E0,3.901139498E0,1.500000000E1
8.933004601E1,1.934178774E1,-9.918197887E1,2.253287571E3,2.245468750E3,1.250000000E0,8.180000305E1,1.418127453E-1,3.790092468E0,3.781671047E0,1.700000000E1
9.032924137E1,1.934179064E1,-9.918196558E1,2.252703065E3,2.244884277E3,1.200000048E0,7.940000153E1,1.432357503E-1,3.790092468E0,3.526661158E0,1.700000000E1
9.132938200E1,1.934179528E1,-9.918195294E1,2.252106350E3,2.244287598E3,1.210000038E0,7.159999847E1,1.448349122E-1,3.790092468E0,3.398846865E0,1.900000000E1
9.232993496E1,1.934179977E1,-9.918193846E1,2.253396595E3,2.245577881E3,1.259999990E0,8.350000000E1,1.465977666E-1,3.790092468E0,3.132272482E0,2.000000000E1
9.333001215E1,1.934180401E1,-9.918192227E1,2.254601875E3,2.246783203E3,1.230000019E0,8.669999695E1,1.485363743E-1,3.790092468E0,2.935249567E0,2.000000000E1
9.433016371E1,1.934180966E1,-9.918190479E1,2.256039328E3,2.248220703E3,1.240000010E0,8.140000153E1,1.505540370E-1,3.790092468E0,2.719345570E0,2.000000000E1
9.532924116E1,1.934181592E1,-9.918188674E1,2.257486544E3,2.249667969E3,1.250000000E0,7.990000153E1,1.523941010E-1,3.790092468E0,2.559208393E0,2.500000000E1
9.632978762E1,1.934182278E1,-9.918187078E1,2.257019700E3,2.249201172E3,1.289999962E0,7.109999847E1,1.541686484E-1,3.790092468E0,2.687638044E0,2.500000000E1
9.732925564E1,1.934182942E1,-9.918185540E1,2.256493531E3,2.248675049E3,1.309999943E0,8.030000305E1,1.558587179E-1,3.790092468E0,2.703868389E0,2.400000000E1
9.832997028E1,1.934183197E1,-9.918183952E1,2.256316736E3,2.248498291E3,1.460000038E0,1.061999969E2,1.572568447E-1,3.790092468E0,2.751074314E0,2.500000000E1
9.932939361E1,1.934182471E1,-9.918182864E1,2.257315511E3,2.249497070E3,1.700000048E0,1.538000031E2,1.584693505E-1,3.790092468E0,2.714213371E0,2.600000000E1
1.003292289E2,1.934181460E1,-9.918182431E1,2.256470310E3,2.248651855E3,1.279999971E0,1.653999939E2,1.595339303E-1,3.790092468E0,2.747112751E0,2.700000000E1
1.013293776E2,1.934180519E1,-9.918182244E1,2.256920035E3,2.249101562E3,1.259999990E0,1.711999969E2,1.606555606E-1,3.790092468E0,2.714617014E0,2.700000000E1
1.023301928E2,1.934179511E1,-9.918182204E1,2.257042127E3,2.249223633E3,1.269999981E0,1.773000031E2,1.617541664E-1,3.790092468E0,2.668097734E0,2.600000000E1
1.033292625E2,1.934178523E1,-9.918182204E1,2.257726720E3,2.249908203E3,1.250000000E0,1.778999939E2,1.629639481E-1,3.790092468E0,2.610586405E0,2.600000000E1
1.043301477E2,1.934177436E1,-9.918182253E1,2.257928161E3,2.250109619E3,1.379999995E0,1.853000031E2,1.643016334E-1,3.790092468E0,2.500000000E0,2.600000000E1
1.053296065E2,1.934176233E1,-9.918182248E1,2.258292690E3,2.250474121E3,1.490000010E0,1.818999939E2,1.654689241E-1,3.790092468E0,2.500000000E0,2.600000000E1
1.063301154E2,1.934175209E1,-9.918182493E1,2.257465326E3,2.249646729E3,1.240000010E0,1.908999939E2,1.667900910E-1,3.790092468E0,2.500000000E0,2.500000000E1
1.073294748E2,1.934174283E1,-9.918183282E1,2.256704376E3,2.248885742E3,1.509999990E0,2.151000061E2,1.681698994E-1,3.790092468E0,2.500000000E0,2.600000000E1
1.083297135E2,1.934173322E1,-9.918184114E1,2.256445137E3,2.248626465E3,1.490000010E0,2.096999969E2,1.695604193E-1,3.790092468E0,2.500000000E0,2.600000000E1
1.093301873E2,1.934172175E1,-9.918184642E1,2.256575544E3,2.248756836E3,1.570000052E0,1.911999969E2,1.709986954E-1,3.790092468E0,2.673451900E0,2.500000000E1
1.103293081E2,1.934171019E1,-9.918185257E1,2.256949118E3,2.249130371E3,1.490000010E0,2.003999939E2,1.724143060E-1,3.790092468E0,2.500000000E0,2.500000000E1
1.113294565E2,1.934169875E1,-9.918185849E1,2.256596616E3,2.248777832E3,1.509999990E0,1.950000000E2,1.738763481E-1,3.790092468E0,2.755695820E0,2.600000000E1
1.123292994E2,1.934168718E1,-9.918186511E1,2.256028052E3,2.248209229E3,1.539999962E0,2.005000000E2,1.753644638E-1,3.790092468E0,3.068291903E0,2.600000000E1
1.133300522E2,1.934167560E1,-9.918187222E1,2.255714128E3,2.247895264E3,1.509999990E0,2.016999969E2,1.768925112E-1,3.790092468E0,3.186225176E0,2.500000000E1
1.143301004E2,1.934166335E1,-9.918187882E1,2.255515926E3,2.247697021E3,1.580000043E0,1.998999939E2,1.784153972E-1,3.790092468E0,3.189094305E0,2.500000000E1
1.153301584E2,1.934165051E1,-9.918188387E1,2.255772801E3,2.247953857E3,1.539999962E0,1.933000031E2,1.799508994E-1,3.790092468E0,3.251730919E0,2.500000000E1
1.163302048E2,1.934163713E1,-9.918188749E1,2.255914684E3,2.248095703E3,1.429999948E0,1.810000000E2,1.815915423E-1,3.790092468E0,2.929385424E0,2.500000000E1
1.173301042E2,1.934162282E1,-9.918189130E1,2.256764334E3,2.248945312E3,1.490000010E0,2.011999969E2,1.831040750E-1,3.790092468E0,2.836380005E0,2.300000000E1
1.183301959E2,1.934160973E1,-9.918189522E1,2.256290006E3,2.248470947E3,1.409999967E0,1.965000000E2,1.845574185E-1,3.790092468E0,3.147839546E0,2.200000000E1
1.193293043E2,1.934159700E1,-9.918189836E1,2.256651369E3,2.248832275E3,1.419999957E0,1.936999969E2,1.861632875E-1,3.790092468E0,3.694825649E0,2.200000000E1
1.203294397E2,1.934158256E1,-9.918189861E1,2.256108921E3,2.248289795E3,1.429999948E0,1.898000031E2,1.877878278E-1,3.790092468E0,3.532675505E0,2.000000000E1
1.213297894E2,1.934156801E1,-9.918189721E1,2.255253239E3,2.247434082E3,1.419999957E0,1.866999969E2,1.894327652E-1,3.790092468E0,3.665709734E0,2.000000000E1
1.223300396E2,1.934155322E1,-9.918189754E1,2.255974464E3,2.248155273E3,1.399999976E0,1.975000000E2,1.911474632E-1,3.790092468E0,3.705528259E0,2.000000000E1
1.233296344E2,1.934153780E1,-9.918189769E1,2.255845593E3,2.248026367E3,1.440000057E0,1.891000061E2,1.927681263E-1,3.790092468E0,3.782013655E0,2.300000000E1
1.243297093E2,1.934152324E1,-9.918189839E1,2.256365647E3,2.248546387E3,1.429999948E0,1.923000031E2,1.942887614E-1,3.790092468E0,4.136523247E0,2.300000000E1
1.253293868E2,1.934150961E1,-9.918189957E1,2.254948688E3,2.247129395E3,1.320000052E0,1.930000000E2,1.958644918E-1,3.790092468E0,4.171110153E0,2.300000000E1
1.263293633E2,1.934149548E1,-9.918190071E1,2.255736076E3,2.247916748E3,1.419999957E0,1.888000031E2,1.974712708E-1,3.790092468E0,4.301553726E0,2.300000000E1
1.273297279E2,1.934148103E1,-9.918190077E1,2.255704126E3,2.247884766E3,1.370000005E0,1.851999969E2,1.989954735E-1,3.790092468E0,4.545912743E0,2.300000000E1
1.283301895E2,1.934146733E1,-9.918190125E1,2.255286678E3,2.247467285E3,1.409999967E0,1.893999939E2,2.004911558E-1,3.790092468E0,4.470643997E0,2.300000000E1
1.293297948E2,1.934145403E1,-9.918190338E1,2.255333099E3,2.247513672E3,1.440000057E0,1.915000000E2,2.019223523E-1,3.790092468E0,4.846641541E0,2.100000000E1
1.303294172E2,1.934144118E1,-9.918190416E1,2.255010620E3,2.247191162E3,1.409999967E0,1.891999969E2,2.033457210E-1,3.790092468E0,4.999320507E0,2.000000000E1
1.313299276E2,1.934142849E1,-9.918190594E1,2.255474031E3,2.247654541E3,1.440000057E0,1.918999939E2,2.047613847E-1,3.790092468E0,5.279854774E0,2.000000000E1
1.323297852E2,1.934141602E1,-9.918190866E1,2.255871281E3,2.248051758E3,1.440000057E0,1.936999969E2,2.062451410E-1,3.790092468E0,5.485086441E0,2.000000000E1
1.333292771E2,1.934140278E1,-9.918191042E1,2.256386695E3,2.248567139E3,1.450000048E0,1.871999969E2,2.077207003E-1,3.790092468E0,5.318679333E0,1.900000000E1
1.343301973E2,1.934138956E1,-9.918191164E1,2.256562509E3,2.248742920E3,1.450000048E0,1.881999969E2,2.091590980E-1,3.790092468E0,5.413520336E0,1.900000000E1
1.353295029E2,1.934137673E1,-9.918191339E1,2.257078655E3,2.249259033E3,1.440000057E0,1.916999969E2,2.105520287E-1,3.790092468E0,5.379813194E0,1.900000000E1
1.363300372E2,1.934136442E1,-9.918191585E1,2.257460279E3,2.249640625E3,1.399999976E0,1.915000000E2,2.119626165E-1,3.790092468E0,5.246119976E0,1.900000000E1
1.373296792E2,1.934135191E1,-9.918191808E1,2.257777939E3,2.249958252E3,1.389999986E0,1.893000031E2,2.133161707E-1,3.790092468E0,5.123754501E0,1.900000000E1
1.383297397E2,1.934133983E1,-9.918191967E1,2.258184219E3,2.250364502E3,1.370000005E0,1.846999969E2,2.146690602E-1,3.790092468E0,5.130149841E0,1.900000000E1
1.393293734E2,1.934132786E1,-9.918192198E1,2.257927659E3,2.250107910E3,1.409999967E0,1.918999939E2,2.160046491E-1,3.790092468E0,5.233741283E0,1.900000000E1
1.403294324E2,1.934131610E1,-9.918192457E1,2.258039019E3,2.250219238E3,1.389999986E0,1.888999939E2,2.173906213E-1,3.790092468E0,5.391967773E0,1.700000000E1
1.413297504E2,1.934130367E1,-9.918192555E1,2.257762682E3,2.249942871E3,1.419999957E0,1.795000000E2,2.187619261E-1,3.790092468E0,4.798595905E0,1.700000000E1
1.423292086E2,1.934129134E1,-9.918192581E1,2.257940689E3,2.250120850E3,1.399999976E0,1.811999969E2,2.202357262E-1,4.112016201E0,4.955307007E0,1.700000000E1
1.433295871E2,1.934127871E1,-9.918193007E1,2.258032035E3,2.250212158E3,1.529999971E0,2.068999939E2,2.216693230E-1,3.790092468E0,4.501187325E0,1.700000000E1
1.443292685E2,1.934126625E1,-9.918193358E1,2.258019863E3,2.250199951E3,1.429999948E0,1.916000061E2,2.231456017E-1,3.790092468E0,4.223435879E0,1.700000000E1
1.453297344E2,1.934125298E1,-9.918193402E1,2.257428341E3,2.249608398E3,1.460000038E0,1.866999969E2,2.245711592E-1,3.790092468E0,3.770256996E0,1.800000000E1
1.463297690E2,1.934124016E1,-9.918193412E1,2.257362940E3,2.249542969E3,1.379999995E0,1.823000031E2,2.260332020E-1,3.790092468E0,3.497820616E0,1.900000000E1
1.473295964E2,1.934122702E1,-9.918193362E1,2.257810723E3,2.249990723E3,1.399999976E0,1.793999939E2,2.274664229E-1,3.790092468E0,3.298316002E0,2.000000000E1
1.483293857E2,1.934121416E1,-9.918193270E1,2.257751424E3,2.249931396E3,1.399999976E0,1.733999939E2,2.290121382E-1,3.790092468E0,3.488929749E0,2.300000000E1
1.493295992E2,1.934120030E1,-9.918193383E1,2.258345452E3,2.250525391E3,1.440000057E0,1.856999969E2,2.305319819E-1,3.790092468E0,3.425440550E0,2.300000000E1
1.503294319E2,1.934118700E1,-9.918193717E1,2.258520537E3,2.250700439E3,1.399999976E0,1.926000061E2,2.320621620E-1,3.790092468E0,3.485012531E0,2.400000000E1
1.513300551E2,1.934117378E1,-9.918194122E1,2.258803290E3,2.250983154E3,1.320000052E0,1.978999939E2,2.335913781E-1,3.790092468E0,3.140302420E0,2.400000000E1
1.523299107E2,1.934116058E1,-9.918194531E1,2.259251326E3,2.251431152E3,1.409999967E0,1.973000031E2,2.351518119E-1,3.790092468E0,3.382286072E0,2.400000000E1
1.533301510E2,1.934114763E1,-9.918195104E1,2.258623925E3,2.250803711E3,1.470000029E0,2.093000031E2,2.367143503E-1,3.790092468E0,3.523447990E0,2.300000000E1
