"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
4.530702794E2,1.932551508E1,-9.917770282E1,2.273272232E3,2.265425049E3,1.139999986E0,2.737000122E2,5.872153027E-1,3.790092468E0,3.488325596E0,2.300000000E1
4.540707062E2,1.932551721E1,-9.917771534E1,2.273854771E3,2.266007568E3,1.159999967E0,2.722000122E2,5.884015758E-1,3.790092468E0,4.084503651E0,2.300000000E1
4.550702621E2,1.932552097E1,-9.917772592E1,2.274786913E3,2.266939697E3,1.159999967E0,2.768999939E2,5.896545132E-1,3.790092468E0,3.897536755E0,2.400000000E1
4.560709638E2,1.932552390E1,-9.917773745E1,2.274957095E3,2.267109863E3,1.190000057E0,2.632999878E2,5.908654599E-1,3.790092468E0,3.680841923E0,2.400000000E1
4.570703935E2,1.932552455E1,-9.917774897E1,2.275931970E3,2.268084717E3,1.139999986E0,2.650000000E2,5.920736902E-1,3.790092468E0,3.706640482E0,2.400000000E1
4.580709723E2,1.932552486E1,-9.917776048E1,2.276275498E3,2.268428223E3,1.159999967E0,2.682000122E2,5.934031990E-1,3.790092468E0,3.723529816E0,2.400000000E1
4.590702574E2,1.932552105E1,-9.917777249E1,2.276762347E3,2.268915039E3,1.169999957E0,2.601000061E2,5.948510721E-1,3.790092468E0,3.826644421E0,2.400000000E1
4.600711137E2,1.932551869E1,-9.917778606E1,2.277249439E3,2.269402100E3,1.179999948E0,2.712999878E2,5.963056121E-1,3.790092468E0,4.042007923E0,2.400000000E1
4.610703060E2,1.932551564E1,-9.917779954E1,2.277369590E3,2.269522217E3,1.159999967E0,2.606000061E2,5.976737520E-1,3.790092468E0,4.337875366E0,2.400000000E1
4.620708079E2,1.932551214E1,-9.917781204E1,2.277311029E3,2.269463623E3,1.139999986E0,2.567000122E2,5.990930061E-1,3.790092468E0,4.422299862E0,2.400000000E1
4.630708090E2,1.932550681E1,-9.917782433E1,2.277372589E3,2.269525146E3,1.139999986E0,2.536999969E2,6.001917862E-1,3.790092468E0,4.562080383E0,2.300000000E1
4.640707906E2,1.932550282E1,-9.917783391E1,2.277105527E3,2.269258057E3,1.139999986E0,2.531000061E2,6.011424001E-1,3.790092468E0,4.594231129E0,2.400000000E1
4.650712277E2,1.932549994E1,-9.917784244E1,2.276858236E3,2.269010742E3,1.149999976E0,2.561000061E2,6.023196419E-1,3.790092468E0,4.509708405E0,2.300000000E1
4.660710182E2,1.932549621E1,-9.917785294E1,2.277034779E3,2.269187256E3,1.179999948E0,2.441000061E2,6.034654078E-1,3.790092468E0,4.258319855E0,2.200000000E1
4.670711547E2,1.932548757E1,-9.917785889E1,2.276454732E3,2.268607178E3,1.159999967E0,2.365000000E2,6.047294610E-1,3.790092468E0,4.382956028E0,2.300000000E1
4.680703885E2,1.932548169E1,-9.917786920E1,2.275320488E3,2.267472900E3,1.179999948E0,2.510000000E2,6.059819185E-1,3.790092468E0,3.979597330E0,2.400000000E1
4.690702190E2,1.932547777E1,-9.917788039E1,2.275258508E3,2.267410889E3,1.190000057E0,2.677999878E2,6.073802736E-1,3.790092468E0,3.301073790E0,2.400000000E1
4.700704206E2,1.932547611E1,-9.917789360E1,2.275926750E3,2.268079102E3,1.139999986E0,2.647999878E2,6.085463726E-1,3.790092468E0,3.266543150E0,2.300000000E1
4.710708080E2,1.932547338E1,-9.917790433E1,2.275295674E3,2.267447998E3,1.139999986E0,2.630000000E2,6.099190871E-1,3.790092468E0,3.503501177E0,2.400000000E1
4.720711347E2,1.932546402E1,-9.917791286E1,2.274672177E3,2.266824463E3,1.169999957E0,2.515000000E2,6.112055766E-1,3.790092468E0,3.284929991E0,2.400000000E1
4.730710123E2,1.932545925E1,-9.917792403E1,2.274599456E3,2.266751709E3,1.149999976E0,2.510000000E2,6.127374553E-1,3.790092468E0,3.355540037E0,2.400000000E1
4.740708411E2,1.932545150E1,-9.917793610E1,2.275002330E3,2.267154541E3,1.279999971E0,2.438999939E2,6.141009717E-1,3.790092468E0,2.899370670E0,2.400000000E1
4.750708560E2,1.932544651E1,-9.917794797E1,2.274834152E3,2.266986328E3,1.169999957E0,2.426000061E2,6.155633482E-1,3.790092468E0,2.842273951E0,2.400000000E1
4.760711671E2,1.932543987E1,-9.917796000E1,2.274900841E3,2.267052979E3,1.179999948E0,2.375000000E2,6.168460152E-1,3.790092468E0,2.548585415E0,2.400000000E1
4.770703338E2,1.932543510E1,-9.917797113E1,2.274434809E3,2.266586914E3,1.200000048E0,2.440000000E2,6.181704118E-1,3.790092468E0,2.602595329E0,2.300000000E1
4.780704326E2,1.932543034E1,-9.917798270E1,2.274552519E3,2.266704590E3,1.190000057E0,2.450000000E2,6.195103229E-1,3.790092468E0,2.589580536E0,2.300000000E1
4.790711734E2,1.932542578E1,-9.917799452E1,2.274864076E3,2.267016113E3,1.179999948E0,2.433999939E2,6.209231306E-1,3.790092468E0,2.510764599E0,2.300000000E1
4.800703997E2,1.932542156E1,-9.917800722E1,2.274733251E3,2.266885254E3,1.190000057E0,2.423999939E2,6.224093174E-1,3.790092468E0,2.578295231E0,2.300000000E1
4.810709039E2,1.932541641E1,-9.917802029E1,2.274577771E3,2.266729736E3,1.230000019E0,2.475000000E2,6.237123097E-1,3.790092468E0,2.505253553E0,2.200000000E1
4.820703871E2,1.932541151E1,-9.917803157E1,2.274607590E3,2.266759521E3,1.230000019E0,2.475000000E2,6.250222439E-1,3.790092468E0,2.563718796E0,2.200000000E1
4.830708497E2,1.932540541E1,-9.917804225E1,2.274140095E3,2.266291992E3,1.220000029E0,2.461000061E2,6.263760652E-1,3.790092468E0,2.500000000E0,2.200000000E1
4.840710742E2,1.932540036E1,-9.917805399E1,2.274232415E3,2.266384277E3,1.230000019E0,2.491000061E2,6.277300447E-1,3.790092468E0,2.500000000E0,2.200000000E1
4.850705491E2,1.932539598E1,-9.917806603E1,2.274368435E3,2.266520264E3,1.240000010E0,2.483999939E2,6.292572015E-1,3.790092468E0,2.500000000E0,2.200000000E1
4.860703335E2,1.932539071E1,-9.917807947E1,2.274336735E3,2.266488525E3,1.250000000E0,2.488999939E2,6.305905403E-1,3.790092468E0,2.500000000E0,2.200000000E1
4.870708090E2,1.932538217E1,-9.917808839E1,2.274219097E3,2.266370850E3,1.210000038E0,2.391000061E2,6.318189454E-1,3.790092468E0,2.500000000E0,2.200000000E1
4.880703867E2,1.932537660E1,-9.917809850E1,2.273477918E3,2.265629639E3,1.179999948E0,2.441000061E2,6.332078395E-1,3.790092468E0,2.588964224E0,2.200000000E1
4.890703591E2,1.932537139E1,-9.917811053E1,2.273448901E3,2.265600586E3,1.320000052E0,2.418000031E2,6.346001377E-1,3.790092468E0,2.500000000E0,2.200000000E1
4.900705460E2,1.932536526E1,-9.917812210E1,2.273713586E3,2.265865234E3,1.210000038E0,2.408999939E2,6.360111338E-1,3.790092468E0,2.543600798E0,2.200000000E1
4.910705458E2,1.932535847E1,-9.917813346E1,2.273471193E3,2.265622803E3,1.200000048E0,2.420000000E2,6.371953641E-1,3.790092468E0,2.500000000E0,2.200000000E1
4.920709102E2,1.932535275E1,-9.917814298E1,2.273366000E3,2.265517578E3,1.200000048E0,2.443999939E2,6.383721981E-1,3.790092468E0,2.577215910E0,2.200000000E1
4.930708208E2,1.932534717E1,-9.917815251E1,2.273256900E3,2.265408447E3,1.200000048E0,2.493000031E2,6.397584292E-1,3.790092468E0,2.773479462E0,2.200000000E1
4.940703364E2,1.932533778E1,-9.917816120E1,2.273039898E3,2.265191406E3,1.230000019E0,2.496000061E2,6.409000416E-1,3.790092468E0,2.921571970E0,2.200000000E1
4.950707066E2,1.932533338E1,-9.917817103E1,2.273013316E3,2.265164795E3,1.190000057E0,2.556000061E2,6.421316008E-1,3.790092468E0,3.257099628E0,2.200000000E1
4.960710412E2,1.932532932E1,-9.917818195E1,2.273348796E3,2.265500244E3,1.220000029E0,2.582000122E2,6.433259649E-1,3.790092468E0,3.392033577E0,2.200000000E1
4.970709726E2,1.932532716E1,-9.917819310E1,2.273101508E3,2.265252930E3,1.200000048E0,2.563999939E2,6.445893747E-1,3.790092468E0,3.527379751E0,2.200000000E1
4.980710197E2,1.932532612E1,-9.917820509E1,2.273399874E3,2.265551270E3,1.210000038E0,2.622000122E2,6.458434885E-1,3.790092468E0,3.571738005E0,2.200000000E1
4.990708347E2,1.932532759E1,-9.917821694E1,2.273604973E3,2.265756348E3,1.210000038E0,2.705000000E2,6.471244972E-1,3.790092468E0,3.347626209E0,2.200000000E1
5.000704291E2,1.932532938E1,-9.917822900E1,2.273668225E3,2.265819580E3,1.200000048E0,2.723999939E2,6.483847417E-1,3.790092468E0,3.158467293E0,2.200000000E1
5.010707579E2,1.932532929E1,-9.917824101E1,2.273903356E3,2.266054688E3,1.200000048E0,2.662999878E2,6.495471951E-1,3.790092468E0,3.049868822E0,2.200000000E1
5.020703480E2,1.932532813E1,-9.917825202E1,2.273775207E3,2.265926514E3,1.200000048E0,2.610000000E2,6.509441703E-1,3.790092468E0,2.888646841E0,2.200000000E1
5.030710276E2,1.932532724E1,-9.917826530E1,2.274199307E3,2.266350586E3,1.250000000E0,2.685000000E2,6.523974760E-1,3.790092468E0,2.591089725E0,2.200000000E1
5.040705695E2,1.932532567E1,-9.917827905E1,2.274014768E3,2.266166016E3,1.200000048E0,2.618999939E2,6.540168905E-1,3.790092468E0,2.583439827E0,2.200000000E1
5.050705966E2,1.932531794E1,-9.917829213E1,2.275329264E3,2.267480469E3,1.200000048E0,2.550000000E2,6.554819228E-1,3.790092468E0,2.737790585E0,2.200000000E1
5.060705433E2,1.932531500E1,-9.917830574E1,2.276048048E3,2.268199219E3,1.200000048E0,2.610000000E2,6.569681920E-1,3.790092468E0,3.184727192E0,2.200000000E1
5.070712014E2,1.932531263E1,-9.917831968E1,2.276299546E3,2.268450684E3,1.190000057E0,2.587000122E2,6.585799715E-1,3.790092468E0,3.382507086E0,2.200000000E1
5.080706885E2,1.932531338E1,-9.917833502E1,2.276534194E3,2.268685303E3,1.200000048E0,2.623999939E2,6.601379961E-1,3.790092468E0,3.559046030E0,2.200000000E1
5.090707283E2,1.932531068E1,-9.917834959E1,2.275529346E3,2.267680420E3,1.269999981E0,2.428000031E2,6.615156231E-1,3.790092468E0,3.445596218E0,2.200000000E1
5.100703126E2,1.932530961E1,-9.917836267E1,2.276677567E3,2.268828613E3,1.230000019E0,2.602999878E2,6.630552248E-1,3.790092468E0,3.298660755E0,2.200000000E1
5.110714643E2,1.932530884E1,-9.917837732E1,2.277408799E3,2.269559814E3,1.179999948E0,2.611000061E2,6.645367296E-1,3.790092468E0,2.926051855E0,2.200000000E1
5.120721021E2,1.932530983E1,-9.917839140E1,2.277952282E3,2.270103271E3,1.179999948E0,2.663999939E2,6.658809176E-1,3.790092468E0,2.916154861E0,2.100000000E1
5.130719010E2,1.932530508E1,-9.917840318E1,2.276447433E3,2.268598389E3,1.190000057E0,2.571000061E2,6.672790620E-1,3.790092468E0,3.172399998E0,2.100000000E1
5.140715454E2,1.932530475E1,-9.917841650E1,2.276100048E3,2.268250977E3,1.179999948E0,2.618999939E2,6.685416684E-1,3.790092468E0,3.206254959E0,2.000000000E1
5.150712483E2,1.932530545E1,-9.917842851E1,2.276906711E3,2.269057617E3,1.179999948E0,2.622000122E2,6.698074632E-1,3.790092468E0,3.137217760E0,2.000000000E1
5.160722028E2,1.932530928E1,-9.917843987E1,2.276148180E3,2.268299072E3,1.169999957E0,2.595000000E2,6.712682815E-1,3.790092468E0,2.965702534E0,1.900000000E1
5.170715617E2,1.932531260E1,-9.917845334E1,2.275823004E3,2.267973877E3,1.190000057E0,2.643999939E2,6.725657395E-1,3.790092468E0,2.917860985E0,2.000000000E1
5.180717358E2,1.932531450E1,-9.917846554E1,2.275765162E3,2.267916016E3,1.179999948E0,2.635000000E2,6.739008612E-1,3.790092468E0,3.306913614E0,2.000000000E1
5.190719043E2,1.932531420E1,-9.917847826E1,2.275977835E3,2.268128662E3,1.179999948E0,2.627999878E2,6.750339912E-1,3.790092468E0,3.323822975E0,2.000000000E1
5.200712496E2,1.932531297E1,-9.917848898E1,2.275462722E3,2.267613525E3,1.149999976E0,2.618999939E2,6.761969658E-1,3.790092468E0,2.843091965E0,2.000000000E1
5.210715129E2,1.932530938E1,-9.917849939E1,2.276707135E3,2.268857910E3,1.159999967E0,2.558000031E2,6.774286099E-1,3.790092468E0,2.758254290E0,2.200000000E1
5.220719618E2,1.932530622E1,-9.917851064E1,2.276839489E3,2.268990234E3,1.190000057E0,2.592000122E2,6.787835205E-1,3.790092468E0,2.839901447E0,2.200000000E1
5.230712741E2,1.932530165E1,-9.917852261E1,2.277163009E3,2.269313721E3,1.200000048E0,2.593999939E2,6.799170822E-1,3.790092468E0,2.808736801E0,2.200000000E1
5.240717431E2,1.932529994E1,-9.917853326E1,2.277049021E3,2.269199707E3,1.190000057E0,2.622000122E2,6.811804747E-1,3.790092468E0,2.870024920E0,2.200000000E1
5.250713206E2,1.932529985E1,-9.917854530E1,2.277946262E3,2.270096924E3,1.200000048E0,2.632999878E2,6.824160690E-1,3.790092468E0,3.072976351E0,2.200000000E1
5.260719580E2,1.932529868E1,-9.917855701E1,2.278866209E3,2.271016846E3,1.200000048E0,2.608999939E2,6.835566937E-1,3.790092468E0,3.389507294E0,2.200000000E1
5.270717593E2,1.932529736E1,-9.917856779E1,2.280200218E3,2.272350830E3,1.200000048E0,2.657999878E2,6.849166551E-1,3.790092468E0,3.735029459E0,2.100000000E1
5.280713427E2,1.932529406E1,-9.917858027E1,2.280650934E3,2.272801514E3,1.210000038E0,2.597000122E2,6.865598817E-1,3.790092468E0,3.869586229E0,2.100000000E1
5.290712601E2,1.932529118E1,-9.917859563E1,2.280776947E3,2.272927490E3,1.210000038E0,2.592999878E2,6.883017266E-1,3.790092468E0,4.010395527E0,2.100000000E1
5.300721529E2,1.932529124E1,-9.917861223E1,2.280546023E3,2.272696533E3,1.210000038E0,2.631000061E2,6.897879744E-1,3.790092468E0,3.671782494E0,2.100000000E1
5.310713305E2,1.932528774E1,-9.917862590E1,2.281411048E3,2.273561523E3,1.210000038E0,2.572999878E2,6.912464340E-1,3.790092468E0,3.783045053E0,2.100000000E1
5.320715609E2,1.932528634E1,-9.917863972E1,2.282097358E3,2.274247803E3,1.210000038E0,2.626000061E2,6.926811153E-1,3.790092468E0,3.631955862E0,2.100000000E1
5.330715506E2,1.932528532E1,-9.917865335E1,2.282368627E3,2.274519043E3,1.210000038E0,2.646000061E2,6.941211443E-1,3.790092468E0,3.776515007E0,2.100000000E1
5.340712996E2,1.932528289E1,-9.917866683E1,2.283040535E3,2.275190918E3,1.210000038E0,2.621000061E2,6.954786315E-1,3.790092468E0,3.817752123E0,2.100000000E1
5.350719498E2,1.932527797E1,-9.917867867E1,2.283845501E3,2.275995850E3,1.200000048E0,2.610000000E2,6.969839832E-1,3.790092468E0,3.440975666E0,2.100000000E1
5.360717900E2,1.932527481E1,-9.917869262E1,2.283988602E3,2.276138916E3,1.190000057E0,2.608999939E2,6.985062272E-1,3.790092468E0,3.392311096E0,2.100000000E1
5.370712584E2,1.932527256E1,-9.917870693E1,2.284085315E3,2.276235596E3,1.200000048E0,2.631000061E2,6.999593090E-1,3.790092468E0,3.436865330E0,2.100000000E1
5.380720085E2,1.932526746E1,-9.917871968E1,2.283726709E3,2.275876953E3,1.210000038E0,2.556000061E2,7.013369589E-1,3.790092468E0,3.457967997E0,2.100000000E1
5.390721275E2,1.932526182E1,-9.917873137E1,2.282655212E3,2.274805420E3,1.200000048E0,2.543000031E2,7.026736329E-1,3.790092468E0,3.459717512E0,2.100000000E1
5.400711855E2,1.932525809E1,-9.917874348E1,2.283353731E3,2.275503906E3,1.210000038E0,2.611000061E2,7.039674269E-1,3.790092468E0,3.159755230E0,2.100000000E1
5.410719551E2,1.932525515E1,-9.917875541E1,2.283529786E3,2.275679932E3,1.220000029E0,2.587999878E2,7.052224433E-1,3.790092468E0,2.755433559E0,2.100000000E1
5.420720523E2,1.932525036E1,-9.917876624E1,2.282646030E3,2.274796143E3,1.190000057E0,2.566000061E2,7.063858972E-1,3.790092468E0,2.980738401E0,2.000000000E1
5.430719650E2,1.932524543E1,-9.917877602E1,2.282270328E3,2.274420410E3,1.190000057E0,2.540000000E2,7.076007142E-1,3.790092468E0,3.018709660E0,2.100000000E1
5.440722346E2,1.932524217E1,-9.917878707E1,2.282578707E3,2.274728760E3,1.200000048E0,2.582999878E2,7.087782245E-1,3.790092468E0,3.014705420E0,2.100000000E1
5.450719942E2,1.932524022E1,-9.917879810E1,2.282541868E3,2.274691895E3,1.190000057E0,2.613999939E2,7.099432514E-1,3.790092468E0,3.188727856E0,2.100000000E1
5.460712561E2,1.932523591E1,-9.917880822E1,2.282808499E3,2.274958496E3,1.190000057E0,2.580000000E2,7.113871110E-1,3.790092468E0,3.577474356E0,2.100000000E1
5.470716504E2,1.932523152E1,-9.917882117E1,2.282584413E3,2.274734375E3,1.200000048E0,2.623999939E2,7.127417699E-1,3.790092468E0,4.205677032E0,2.100000000E1
5.480721832E2,1.932522635E1,-9.917883286E1,2.283584448E3,2.275734375E3,1.200000048E0,2.591000061E2,7.140722313E-1,3.790092468E0,4.157708168E0,2.100000000E1
5.490719735E2,1.932522296E1,-9.917884502E1,2.282628425E3,2.274778320E3,1.190000057E0,2.583999939E2,7.153604862E-1,3.790092468E0,3.842078686E0,2.000000000E1
5.500721410E2,1.932521993E1,-9.917885687E1,2.281626014E3,2.273775879E3,1.190000057E0,2.586000061E2,7.166517758E-1,3.790092468E0,4.071593761E0,2.000000000E1
5.510718138E2,1.932521551E1,-9.917886825E1,2.282089182E3,2.274239014E3,1.200000048E0,2.618999939E2,7.181761019E-1,3.790092468E0,4.189826012E0,2.000000000E1
5.520719433E2,1.932521175E1,-9.917888222E1,2.282513290E3,2.274663086E3,1.250000000E0,2.597000122E2,7.195470655E-1,3.790092468E0,3.668819666E0,2.000000000E1
5.530721503E2,1.932520804E1,-9.917889468E1,2.283145159E3,2.275294922E3,1.200000048E0,2.591000061E2,7.207639883E-1,3.790092468E0,3.367553711E0,2.000000000E1
5.540719871E2,1.932520608E1,-9.917890609E1,2.282521895E3,2.274671631E3,1.240000010E0,2.567000122E2,7.221432666E-1,3.790092468E0,3.244196653E0,2.000000000E1
5.550717456E2,1.932520485E1,-9.917891917E1,2.281787793E3,2.273937500E3,1.210000038E0,2.668999939E2,7.235022784E-1,3.790092468E0,3.310179710E0,2.000000000E1
5.560717247E2,1.932520236E1,-9.917893185E1,2.281886945E3,2.274036621E3,1.200000048E0,2.628999939E2,7.250543615E-1,3.790092468E0,3.200002670E0,2.000000000E1
5.570715611E2,1.932519890E1,-9.917894618E1,2.281212176E3,2.273361816E3,1.200000048E0,2.597999878E2,7.266072561E-1,3.790092468E0,3.318494797E0,2.000000000E1
5.580716018E2,1.932519408E1,-9.917896007E1,2.282062556E3,2.274212158E3,1.210000038E0,2.682999878E2,7.281552757E-1,3.790092468E0,3.626621485E0,2.000000000E1
5.590714654E2,1.932518706E1,-9.917897281E1,2.282072607E3,2.274222168E3,1.230000019E0,2.551000061E2,7.298151364E-1,3.790092468E0,4.116525650E0,2.100000000E1
5.600714127E2,1.932517649E1,-9.917898398E1,2.282594626E3,2.274744141E3,1.200000048E0,2.493999939E2,7.312201298E-1,3.790092468E0,4.096624851E0,2.100000000E1
5.610714211E2,1.932516836E1,-9.917899423E1,2.283079772E3,2.275229248E3,1.190000057E0,2.533999939E2,7.327640061E-1,3.790092468E0,4.159310341E0,2.100000000E1
5.620714352E2,1.932515771E1,-9.917900367E1,2.283866436E3,2.276015869E3,1.240000010E0,2.393999939E2,7.342026427E-1,3.790092468E0,4.232825279E0,2.100000000E1
5.630719194E2,1.932514732E1,-9.917901184E1,2.284365011E3,2.276514404E3,1.210000038E0,2.350000000E2,7.354909033E-1,3.790092468E0,4.325342178E0,2.100000000E1
5.640721623E2,1.932514090E1,-9.917902206E1,2.284749079E3,2.276898438E3,1.269999981E0,2.566000061E2,7.373196129E-1,3.790092468E0,4.472700119E0,2.200000000E1
5.650721712E2,1.932512648E1,-9.917903044E1,2.284977155E3,2.277126465E3,1.470000029E0,2.221999969E2,7.387507590E-1,3.790092468E0,4.044823170E0,2.000000000E1
5.660719015E2,1.932511484E1,-9.917903626E1,2.285553365E3,2.277702637E3,1.230000019E0,2.116999969E2,7.401791594E-1,3.790092468E0,3.471154690E0,2.000000000E1
5.670721781E2,1.932510263E1,-9.917904049E1,2.285299983E3,2.277449219E3,1.210000038E0,2.188000031E2,7.419049989E-1,3.790092468E0,3.141359329E0,1.900000000E1
5.680717469E2,1.932509137E1,-9.917905181E1,2.284882306E3,2.277031494E3,1.259999990E0,2.283999939E2,7.436394916E-1,3.790092468E0,3.326122761E0,2.000000000E1
5.690719130E2,1.932507600E1,-9.917905463E1,2.284154319E3,2.276303467E3,1.470000029E0,1.953999939E2,7.451349567E-1,3.790092468E0,3.310855150E0,2.100000000E1
5.700719359E2,1.932506280E1,-9.917905736E1,2.284295468E3,2.276444580E3,1.230000019E0,1.963000031E2,7.465395112E-1,3.790092468E0,3.281096935E0,2.100000000E1
5.710715986E2,1.932505165E1,-9.917906365E1,2.284271580E3,2.276420654E3,1.320000052E0,2.131999969E2,7.479951110E-1,3.790092468E0,3.439785004E0,2.100000000E1
5.720714920E2,1.932503960E1,-9.917906907E1,2.284333874E3,2.276482910E3,1.250000000E0,2.151999969E2,7.493065334E-1,3.790092468E0,3.461632490E0,2.100000000E1
5.730720532E2,1.932503023E1,-9.917907666E1,2.284036791E3,2.276185791E3,1.279999971E0,2.230000000E2,7.508003955E-1,3.790092468E0,3.339158535E0,2.100000000E1
5.740712495E2,1.932502779E1,-9.917909066E1,2.283490193E3,2.275639160E3,1.529999971E0,2.563999939E2,7.521616760E-1,3.790092468E0,3.350876808E0,2.000000000E1
5.750714277E2,1.932502084E1,-9.917910134E1,2.284212642E3,2.276361572E3,1.350000024E0,2.403000031E2,7.534743107E-1,3.790092468E0,3.460475445E0,2.000000000E1
5.760712373E2,1.932501788E1,-9.917911345E1,2.284502223E3,2.276651123E3,1.309999943E0,2.501000061E2,7.547866505E-1,3.790092468E0,3.561454535E0,2.000000000E1
5.770719033E2,1.932501366E1,-9.917912513E1,2.284998106E3,2.277146973E3,1.299999952E0,2.505000000E2,7.561709922E-1,3.790092468E0,3.774591923E0,2.000000000E1
5.780719825E2,1.932500857E1,-9.917913717E1,2.284379000E3,2.276527832E3,1.330000043E0,2.443999939E2,7.575810137E-1,3.790092468E0,3.784504652E0,2.000000000E1
5.790716742E2,1.932500394E1,-9.917914968E1,2.284038460E3,2.276187256E3,1.330000043E0,2.490000000E2,7.590289840E-1,3.790092468E0,3.690420866E0,2.100000000E1
5.800722566E2,1.932500246E1,-9.917916339E1,2.283519691E3,2.275668457E3,1.360000014E0,2.607999878E2,7.605597918E-1,3.790092468E0,3.873089790E0,2.200000000E1
5.810715413E2,1.932500316E1,-9.917917796E1,2.283592961E3,2.275741699E3,1.360000014E0,2.698999939E2,7.620412086E-1,3.790092468E0,4.156313419E0,2.100000000E1
5.820715749E2,1.932500176E1,-9.917919200E1,2.283123997E3,2.275272705E3,1.340000033E0,2.665000000E2,7.634015970E-1,3.790092468E0,4.116259575E0,2.100000000E1
5.830715931E2,1.932499921E1,-9.917920468E1,2.283354009E3,2.275502686E3,1.350000024E0,2.603999939E2,7.644485029E-1,3.790092468E0,4.040200233E0,2.000000000E1
5.840715509E2,1.932500223E1,-9.917921413E1,2.282699236E3,2.274847900E3,1.370000005E0,2.742999878E2,7.654459953E-1,3.790092468E0,3.731040001E0,2.000000000E1
5.850715123E2,1.932499803E1,-9.917922253E1,2.282423139E3,2.274571777E3,1.360000014E0,2.558999939E2,7.664314093E-1,3.790092468E0,3.101337433E0,2.000000000E1
5.860712610E2,1.932499467E1,-9.917923122E1,2.282300117E3,2.274448730E3,1.279999971E0,2.550000000E2,7.676435958E-1,3.790092468E0,2.810714006E0,2.000000000E1
5.870719077E2,1.932499489E1,-9.917924277E1,2.283630949E3,2.275779541E3,1.330000043E0,2.712000122E2,7.688884814E-1,3.790092468E0,2.629001141E0,2.000000000E1
5.880712670E2,1.932499460E1,-9.917925463E1,2.284045036E3,2.276193604E3,1.309999943E0,2.687999878E2,7.700644619E-1,3.790092468E0,2.534187555E0,2.000000000E1
5.890716963E2,1.932499073E1,-9.917926506E1,2.284793112E3,2.276941650E3,1.289999962E0,2.580000000E2,7.714437820E-1,3.790092468E0,2.500000000E0,2.000000000E1
5.900716298E2,1.932499573E1,-9.917927709E1,2.285452060E3,2.277600586E3,1.490000010E0,2.876000061E2,7.726265718E-1,3.790092468E0,2.624680519E0,2.000000000E1
5.910718215E2,1.932499594E1,-9.917928836E1,2.285788752E3,2.277937256E3,1.350000024E0,2.722000122E2,7.736556073E-1,3.790092468E0,2.686669111E0,2.000000000E1
5.920719398E2,1.932499261E1,-9.917929751E1,2.283681112E3,2.275829590E3,1.210000038E0,2.670000000E2,7.748901474E-1,3.790092468E0,2.500000000E0,2.000000000E1
5.930719719E2,1.932499087E1,-9.917930913E1,2.283662096E3,2.275810547E3,1.299999952E0,2.678999939E2,7.761314270E-1,3.790092468E0,2.500000000E0,2.100000000E1
5.940713623E2,1.932498916E1,-9.917932082E1,2.283550551E3,2.275698975E3,1.259999990E0,2.642999878E2,7.772253298E-1,3.790092468E0,2.507213354E0,2.100000000E1
5.950715948E2,1.932498815E1,-9.917933119E1,2.284426550E3,2.276574951E3,1.259999990E0,2.673999939E2,7.784063175E-1,3.790092468E0,2.599262238E0,2.100000000E1
5.960717662E2,1.932498701E1,-9.917934238E1,2.283876282E3,2.276024658E3,1.259999990E0,2.686000061E2,7.795015130E-1,3.790092468E0,2.682522058E0,2.100000000E1
5.970720257E2,1.932498449E1,-9.917935247E1,2.283369716E3,2.275518066E3,1.259999990E0,2.672000122E2,7.803181343E-1,3.790092468E0,2.782544851E0,2.100000000E1
5.980712252E2,1.932498048E1,-9.917935899E1,2.281803331E3,2.273951660E3,1.259999990E0,2.697000122E2,7.812586477E-1,3.790092468E0,2.681854963E0,2.100000000E1
5.990714185E2,1.932497965E1,-9.917936791E1,2.281840949E3,2.273989258E3,1.259999990E0,2.713999939E2,7.824050981E-1,3.790092468E0,2.642157793E0,2.100000000E1
6.000715578E2,1.932497704E1,-9.917937848E1,2.282567294E3,2.274715576E3,1.269999981E0,2.576000061E2,7.836646894E-1,3.790092468E0,2.651959896E0,2.100000000E1
6.010719609E2,1.932497459E1,-9.917939020E1,2.282624940E3,2.274773193E3,1.269999981E0,2.615000000E2,7.848116997E-1,3.790092468E0,2.600320339E0,2.100000000E1
6.020714350E2,1.932497207E1,-9.917940080E1,2.282496060E3,2.274644287E3,1.279999971E0,2.558999939E2,7.860816899E-1,3.790092468E0,2.560487747E0,2.100000000E1
6.030714370E2,1.932497100E1,-9.917941285E1,2.282452141E3,2.274600342E3,1.289999962E0,2.625000000E2,7.873204972E-1,3.790092468E0,2.624027729E0,2.100000000E1
6.040713999E2,1.932497013E1,-9.917942462E1,2.282382586E3,2.274530762E3,1.289999962E0,2.638999939E2,7.886703798E-1,3.790092468E0,2.528394222E0,2.100000000E1
6.050712533E2,1.932497102E1,-9.917943745E1,2.283759319E3,2.275907471E3,1.289999962E0,2.683999939E2,7.900100822E-1,3.790092468E0,2.634883642E0,2.100000000E1
6.060717227E2,1.932497404E1,-9.917944981E1,2.284056455E3,2.276204590E3,1.269999981E0,2.756000061E2,7.912432101E-1,3.790092468E0,2.651267052E0,2.100000000E1
