"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
0.000000000E0,1.961274850E1,-9.898941660E1,2.242488781E3,2.235300049E3,NaN,NaN,2.143170230E-1,1.229199982E1,1.000000000E0,-1.000000000E0
0.000000000E0,1.961087580E1,-9.898990060E1,2.242287812E3,2.235100098E3,NaN,NaN,3.837531934E-1,1.451299953E1,1.000000000E0,-1.000000000E0
0.000000000E0,1.960971020E1,-9.899094250E1,2.242788194E3,2.235600098E3,NaN,NaN,5.844346488E-1,1.252799988E1,1.000000000E0,-1.000000000E0
0.000000000E0,1.960790840E1,-9.899105240E1,2.242086792E3,2.234900146E3,NaN,NaN,7.772312502E-1,1.350599957E1,1.038590789E0,-1.000000000E0
1.170377812E0,1.960963906E1,-9.899116420E1,1.859641461E3,1.852453125E3,NaN,NaN,7.844352468E-1,6.370921326E1,1.828602600E2,4.000000000E0
1.784438437E0,1.960969871E1,-9.899119104E1,1.850694774E3,1.843506348E3,NaN,NaN,1.011458826E0,1.138572693E2,1.828602600E2,4.000000000E0
2.786501874E0,1.960766135E1,-9.899105025E1,2.251938132E3,2.244751709E3,5.500000119E-1,3.368999939E2,1.019779547E0,2.710270691E1,2.983250999E1,4.000000000E0
3.786006978E0,1.960759315E1,-9.899101756E1,2.244658729E3,2.237472412E3,1.029999971E0,1.770000000E2,1.199077582E0,6.924207211E0,8.053958893E0,1.200000000E1
4.786769842E0,1.960920343E1,-9.899110666E1,3.422683964E3,3.415496094E3,9.300000072E-1,1.653000031E2,1.225236030E0,1.796350861E1,1.056272888E2,1.200000000E1
5.786861977E0,1.960896845E1,-9.899109473E1,3.237981103E3,3.230793457E3,1.389999986E0,1.721000061E2,1.262210509E0,1.561788464E1,8.652249146E1,8.000000000E0
6.790811300E0,1.960864021E1,-9.899103828E1,2.954365499E3,2.947178223E3,1.250000000E0,1.825000000E2,1.266158151E0,1.283343887E1,6.646520233E1,2.000000000E1
7.787954685E0,1.960860479E1,-9.899103572E1,2.906839341E3,2.899652100E3,1.110000014E0,1.890000000E2,1.269453616E0,1.123362637E1,5.733616257E1,2.000000000E1
8.789270674E0,1.960857517E1,-9.899103466E1,2.886787800E3,2.879600586E3,1.169999957E0,1.786000061E2,1.277704427E0,9.991671562E0,5.071585464E1,2.000000000E1
9.790015621E0,1.960850097E1,-9.899103513E1,2.771867812E3,2.764680664E3,1.149999976E0,1.801000061E2,1.300349994E0,8.736407280E0,4.198651123E1,2.000000000E1
1.078798234E1,1.960829733E1,-9.899103788E1,2.711635946E3,2.704448975E3,1.210000038E0,1.721000061E2,1.307796880E0,8.018334389E0,3.726247025E1,2.000000000E1
1.178906921E1,1.960823054E1,-9.899104311E1,2.628866606E3,2.621679688E3,1.250000000E0,1.760000000E2,1.364424402E0,6.964383602E0,3.121320152E1,2.000000000E1
1.278831505E1,1.960772300E1,-9.899108755E1,2.274366705E3,2.267180176E3,1.549999952E0,1.788999939E2,1.480334392E0,4.766261578E0,1.000960541E1,2.100000000E1
1.334122258E1,1.960668130E1,-9.899112820E1,2.241585806E3,2.234400146E3,NaN,NaN,1.505611000E0,1.102099991E1,1.000000000E0,-1.000000000E0
1.429708765E1,1.960690700E1,-9.899115694E1,2.222643907E3,2.215458008E3,1.620000005E0,1.690000000E2,1.512569518E0,1.510879135E1,1.316136646E1,2.200000000E1
1.468547437E1,1.960684476E1,-9.899115003E1,2.224872846E3,2.217687012E3,1.120000005E0,1.743999939E2,1.520850218E0,1.236722851E1,1.081969452E1,1.500000000E1
1.568767775E1,1.960677111E1,-9.899113833E1,2.228599815E3,2.221414062E3,1.460000038E0,1.788000031E2,1.527713024E0,1.021323776E1,9.182808876E0,2.000000000E1
1.669238322E1,1.960670953E1,-9.899114272E1,2.231540196E3,2.224354492E3,1.610000014E0,1.981000061E2,1.533445116E0,9.003152847E0,7.670295715E0,2.500000000E1
1.768763254E1,1.960665881E1,-9.899113294E1,2.234795997E3,2.227610352E3,1.509999990E0,1.871999969E2,1.537019730E0,7.151761055E0,6.229507923E0,2.500000000E1
1.868720619E1,1.960662671E1,-9.899113479E1,2.235684155E3,2.228498535E3,1.409999967E0,1.960000000E2,1.539261323E0,6.002973080E0,5.169404030E0,2.500000000E1
1.968560187E1,1.960660658E1,-9.899113364E1,2.236303520E3,2.229117920E3,1.440000057E0,1.966000061E2,1.541439167E0,5.094098091E0,4.490398407E0,2.500000000E1
2.068890260E1,1.960658753E1,-9.899112881E1,2.236459014E3,2.229273438E3,1.509999990E0,1.715000000E2,1.544085875E0,4.629249573E0,3.975156069E0,2.500000000E1
2.168911931E1,1.960656472E1,-9.899112159E1,2.237199218E3,2.230013672E3,1.769999981E0,1.731999969E2,1.546357677E0,4.390608788E0,3.613757133E0,2.500000000E1
2.268796296E1,1.960654451E1,-9.899111841E1,2.236903298E3,2.229717773E3,1.519999981E0,1.715000000E2,1.548442246E0,4.475942135E0,3.700202227E0,2.500000000E1
2.369230015E1,1.960652592E1,-9.899111584E1,2.236964313E3,2.229778809E3,1.580000043E0,1.745000000E2,1.550737223E0,4.417601585E0,3.489302397E0,2.500000000E1
2.468726806E1,1.960650547E1,-9.899111288E1,2.237441585E3,2.230256104E3,1.919999957E0,1.710000000E2,1.552498852E0,4.465399742E0,3.512159109E0,2.500000000E1
2.569331707E1,1.960648989E1,-9.899110983E1,2.237424477E3,2.230239014E3,1.360000014E0,1.661999969E2,1.553961067E0,4.381907463E0,3.322952509E0,2.500000000E1
2.669294848E1,1.960647674E1,-9.899110985E1,2.237012356E3,2.229826904E3,1.399999976E0,1.753999939E2,1.555544046E0,3.999892950E0,2.878170013E0,2.500000000E1
2.769233181E1,1.960646256E1,-9.899110851E1,2.237116102E3,2.229930664E3,1.419999957E0,1.791999969E2,1.557307312E0,3.972843409E0,2.876966000E0,2.500000000E1
2.868768863E1,1.960644743E1,-9.899110347E1,2.237246941E3,2.230061523E3,1.419999957E0,1.711999969E2,1.558700119E0,3.869097948E0,2.753967047E0,2.500000000E1
2.969117806E1,1.960643508E1,-9.899110125E1,2.237651468E3,2.230466064E3,1.029999971E0,1.821999969E2,1.560315946E0,3.886116028E0,2.753940582E0,2.500000000E1
3.069260238E1,1.960642055E1,-9.899110147E1,2.237570400E3,2.230385010E3,1.460000038E0,1.833000031E2,1.562028380E0,3.948020697E0,2.859907627E0,2.500000000E1
3.169334686E1,1.960640515E1,-9.899110137E1,2.238055006E3,2.230869629E3,1.409999967E0,1.796000061E2,1.563354950E0,3.878507137E0,2.744132519E0,2.500000000E1
3.268891535E1,1.960639328E1,-9.899110264E1,2.236412907E3,2.229227539E3,1.200000048E0,1.746999969E2,1.564740962E0,3.790092468E0,2.543313026E0,2.500000000E1
3.368960936E1,1.960638095E1,-9.899110458E1,2.235351375E3,2.228166016E3,1.289999962E0,1.801000061E2,1.566536427E0,3.790092468E0,2.500000000E0,2.500000000E1
3.468793801E1,1.960636566E1,-9.899111009E1,2.234956350E3,2.227770996E3,1.450000048E0,1.926999969E2,1.568132062E0,3.790092468E0,2.500000000E0,2.500000000E1
3.568935759E1,1.960635150E1,-9.899111256E1,2.234496624E3,2.227311279E3,1.470000029E0,1.781999969E2,1.569880600E0,3.790092468E0,2.500000000E0,2.500000000E1
3.668942691E1,1.960633578E1,-9.899111298E1,2.234028593E3,2.226843262E3,1.519999981E0,1.771999969E2,1.571548513E0,3.790092468E0,2.500000000E0,2.500000000E1
3.768724884E1,1.960632080E1,-9.899111380E1,2.233691178E3,2.226505859E3,1.409999967E0,1.748999939E2,1.573213825E0,3.790092468E0,2.626621485E0,2.500000000E1
3.868857327E1,1.960630613E1,-9.899111700E1,2.233708504E3,2.226523193E3,1.440000057E0,1.890000000E2,1.574957748E0,3.799463987E0,2.764652729E0,2.500000000E1
3.968949743E1,1.960629046E1,-9.899111769E1,2.233975092E3,2.226789795E3,1.490000010E0,1.796000061E2,1.576575512E0,3.790092468E0,2.644066095E0,2.500000000E1
4.068923394E1,1.960627592E1,-9.899111715E1,2.233322002E3,2.226136719E3,1.419999957E0,1.818999939E2,1.578403803E0,3.790092468E0,2.612361193E0,2.500000000E1
4.168896988E1,1.960625953E1,-9.899111576E1,2.234102504E3,2.226917236E3,1.450000048E0,1.803999939E2,1.580137555E0,3.790092468E0,2.656833410E0,2.500000000E1
4.268931811E1,1.960624397E1,-9.899111682E1,2.233863722E3,2.226678467E3,1.460000038E0,1.843000031E2,1.581858074E0,3.790092468E0,2.537184238E0,2.600000000E1
4.368765076E1,1.960622913E1,-9.899112147E1,2.233495795E3,2.226310547E3,1.490000010E0,1.906000061E2,1.583415535E0,3.790092468E0,2.500000000E0,2.600000000E1
4.468859847E1,1.960621546E1,-9.899112471E1,2.233251647E3,2.226066406E3,1.500000000E0,1.788999939E2,1.585461560E0,3.790092468E0,2.579087734E0,2.600000000E1
4.569158951E1,1.960619706E1,-9.899112459E1,2.233203046E3,2.226017822E3,1.590000033E0,1.810000000E2,1.587210647E0,3.790092468E0,2.500000000E0,2.600000000E1
4.669315519E1,1.960618135E1,-9.899112375E1,2.232942777E3,2.225757568E3,1.509999990E0,1.753000031E2,1.589018091E0,3.790092468E0,2.500000000E0,2.600000000E1
4.769223082E1,1.960616530E1,-9.899112102E1,2.233313365E3,2.226128174E3,1.480000019E0,1.743000031E2,1.590778238E0,3.790092468E0,2.712875605E0,2.600000000E1
4.869248972E1,1.960614957E1,-9.899111914E1,2.233233758E3,2.226048584E3,1.519999981E0,1.793000031E2,1.592528491E0,3.790092468E0,2.924406767E0,2.600000000E1
4.969144446E1,1.960613383E1,-9.899111902E1,2.232940531E3,2.225755371E3,1.529999971E0,1.846000061E2,1.594304122E0,3.906178713E0,3.132688046E0,2.600000000E1
5.069342154E1,1.960611793E1,-9.899111745E1,2.232725183E3,2.225540039E3,1.509999990E0,1.783000031E2,1.596444245E0,3.953290462E0,3.175727606E0,2.600000000E1
5.169225186E1,1.960609893E1,-9.899111419E1,2.232975406E3,2.225790283E3,1.529999971E0,1.773999939E2,1.598196028E0,4.159544468E0,3.476630211E0,2.600000000E1
5.269307727E1,1.960608328E1,-9.899111227E1,2.233208543E3,2.226023438E3,1.470000029E0,1.781999969E2,1.600082383E0,4.348292351E0,3.790624142E0,2.600000000E1
5.369324545E1,1.960606632E1,-9.899111268E1,2.233188021E3,2.226002930E3,1.509999990E0,1.805000000E2,1.601871072E0,4.311857224E0,3.897668600E0,2.600000000E1
5.468840597E1,1.960605051E1,-9.899110953E1,2.233223403E3,2.226038330E3,1.429999948E0,1.728000031E2,1.603691240E0,4.813328743E0,4.740079403E0,2.600000000E1
5.569166112E1,1.960603473E1,-9.899110491E1,2.233390863E3,2.226205811E3,1.509999990E0,1.713999939E2,1.606065594E0,4.812913418E0,4.587425709E0,2.500000000E1
5.669185763E1,1.960601361E1,-9.899110157E1,2.234429658E3,2.227244629E3,1.580000043E0,1.793999939E2,1.608783766E0,4.719909668E0,4.407197952E0,2.500000000E1
5.769266602E1,1.960598946E1,-9.899109755E1,2.234615666E3,2.227430664E3,1.480000019E0,1.790000000E2,1.611079016E0,4.371464729E0,3.911042929E0,2.500000000E1
5.868919769E1,1.960596882E1,-9.899109783E1,2.235418138E3,2.228233154E3,1.539999962E0,1.928000031E2,1.613103879E0,4.203632355E0,3.518812180E0,2.600000000E1
5.968669503E1,1.960595061E1,-9.899109780E1,2.236207185E3,2.229022217E3,1.490000010E0,1.853000031E2,1.615341095E0,3.934048414E0,3.106271267E0,2.600000000E1
6.069260529E1,1.960593057E1,-9.899109590E1,2.236119762E3,2.228934814E3,1.580000043E0,1.806999969E2,1.617410756E0,3.790092468E0,2.771647453E0,2.600000000E1
6.169210560E1,1.960591217E1,-9.899109292E1,2.236562124E3,2.229377197E3,1.429999948E0,1.798999939E2,1.619312284E0,3.790092468E0,2.645123005E0,2.600000000E1
6.269276570E1,1.960589513E1,-9.899109139E1,2.236344089E3,2.229159180E3,1.490000010E0,1.830000000E2,1.621261397E0,3.790092468E0,2.591881514E0,2.600000000E1
6.369222305E1,1.960587771E1,-9.899108932E1,2.236186356E3,2.229001465E3,1.490000010E0,1.801000061E2,1.622755570E0,3.956461668E0,2.776485205E0,2.500000000E1
6.468702248E1,1.960586438E1,-9.899109112E1,2.235604071E3,2.228419189E3,1.029999971E0,1.988000031E2,1.624521990E0,3.815991163E0,2.647244215E0,2.500000000E1
6.569319945E1,1.960585018E1,-9.899109868E1,2.235764470E3,2.228579590E3,1.350000024E0,2.088999939E2,1.626872121E0,3.790092468E0,2.500000000E0,2.600000000E1
6.669388971E1,1.960582921E1,-9.899110148E1,2.235776174E3,2.228591309E3,1.830000043E0,1.808999939E2,1.628971030E0,3.790092468E0,2.500000000E0,2.600000000E1
6.769161211E1,1.960581042E1,-9.899109957E1,2.235642609E3,2.228457764E3,1.509999990E0,1.821999969E2,1.631026573E0,3.790092468E0,2.500000000E0,2.600000000E1
6.868796997E1,1.960579202E1,-9.899109768E1,2.236654553E3,2.229469727E3,1.600000024E0,1.770000000E2,1.632931173E0,3.790092468E0,2.500000000E0,2.600000000E1
6.968973648E1,1.960577509E1,-9.899109492E1,2.236916497E3,2.229731689E3,1.529999971E0,1.771999969E2,1.634883683E0,3.790092468E0,2.500000000E0,2.600000000E1
7.068669476E1,1.960575763E1,-9.899109294E1,2.237339087E3,2.230154297E3,1.690000057E0,1.755000000E2,1.636643159E0,3.790092468E0,2.500000000E0,2.600000000E1
7.168850601E1,1.960574184E1,-9.899109185E1,2.237075887E3,2.229891113E3,1.519999981E0,1.841999969E2,1.638402312E0,3.790092468E0,2.500000000E0,2.600000000E1
7.268956242E1,1.960572606E1,-9.899109305E1,2.236354928E3,2.229170166E3,1.570000052E0,1.893999939E2,1.640412015E0,3.790092468E0,2.500000000E0,2.600000000E1
7.368729575E1,1.960570894E1,-9.899109920E1,2.235595888E3,2.228411133E3,1.860000014E0,2.040000000E2,1.641843627E0,3.790092468E0,2.500000000E0,2.600000000E1
7.468847419E1,1.960569740E1,-9.899110526E1,2.235806824E3,2.228622070E3,1.610000014E0,2.250000000E2,1.643362755E0,3.790092468E0,2.530155182E0,2.600000000E1
7.568774815E1,1.960568426E1,-9.899110923E1,2.235957452E3,2.228772705E3,1.620000005E0,2.211999969E2,1.644828280E0,3.790092468E0,3.004374504E0,2.600000000E1
7.668933372E1,1.960567254E1,-9.899110283E1,2.235416905E3,2.228232178E3,1.019999981E0,1.660000000E2,1.646257873E0,3.790092468E0,2.860757828E0,2.600000000E1
7.768957283E1,1.960566114E1,-9.899109652E1,2.235235734E3,2.228051025E3,1.110000014E0,1.663999939E2,1.647762032E0,3.790092468E0,2.744461536E0,2.600000000E1
7.868864731E1,1.960564819E1,-9.899109237E1,2.235736205E3,2.228551514E3,1.200000048E0,1.671000061E2,1.649152821E0,3.790092468E0,2.773230553E0,2.600000000E1
7.969501169E1,1.960563607E1,-9.899108909E1,2.236362655E3,2.229177979E3,1.139999986E0,1.686999969E2,1.650604911E0,3.790092468E0,2.690074921E0,2.600000000E1
8.069193788E1,1.960562322E1,-9.899108662E1,2.236516937E3,2.229332275E3,1.250000000E0,1.706000061E2,1.652061996E0,3.790092468E0,2.601318836E0,2.600000000E1
8.169285106E1,1.960561013E1,-9.899108598E1,2.236849688E3,2.229665039E3,1.299999952E0,1.806999969E2,1.653461971E0,3.790092468E0,2.636395216E0,2.600000000E1
8.268905096E1,1.960559755E1,-9.899108652E1,2.236648506E3,2.229463867E3,1.250000000E0,1.836999969E2,1.654143161E0,3.790092468E0,2.687510014E0,2.600000000E1
8.368912768E1,1.960559143E1,-9.899108623E1,2.236984926E3,2.229800293E3,5.000000000E-1,1.793000031E2,1.655514363E0,3.790092468E0,2.998137712E0,2.600000000E1
8.469179481E1,1.960557932E1,-9.899108870E1,2.236348932E3,2.229164307E3,1.389999986E0,1.956999969E2,1.656955694E0,3.790092468E0,3.303556442E0,2.600000000E1
8.569176866E1,1.960556652E1,-9.899109087E1,2.236066453E3,2.228881836E3,1.289999962E0,1.888999939E2,1.657688697E0,3.790092468E0,3.286662340E0,2.600000000E1
8.668861314E1,1.960556056E1,-9.899109386E1,2.234598678E3,2.227414062E3,7.799999714E-1,1.936000061E2,1.658683754E0,3.790092468E0,3.113066673E0,2.600000000E1
8.768869439E1,1.960555378E1,-9.899110006E1,2.234152636E3,2.226968018E3,1.000000000E0,2.125000000E2,1.659863464E0,3.794960499E0,3.275249481E0,2.600000000E1
8.868918705E1,1.960554448E1,-9.899110548E1,2.233472704E3,2.226288086E3,1.080000043E0,2.045000000E2,1.661099273E0,3.857317209E0,3.395775795E0,2.600000000E1
8.968864241E1,1.960553437E1,-9.899111038E1,2.232763229E3,2.225578613E3,9.800000191E-1,2.086999969E2,1.662495978E0,4.302129745E0,3.915462494E0,2.600000000E1
9.068742840E1,1.960552470E1,-9.899111889E1,2.231419238E3,2.224234619E3,1.120000005E0,2.281999969E2,1.663800199E0,4.476474762E0,3.908194542E0,2.600000000E1
9.169257043E1,1.960551796E1,-9.899112908E1,2.229517146E3,2.222332520E3,1.070000052E0,2.423000031E2,1.664729845E0,4.771901608E0,4.260793686E0,2.500000000E1
9.269244033E1,1.960551164E1,-9.899113489E1,2.229176084E3,2.221991455E3,8.600000143E-1,2.405000000E2,1.665907190E0,5.072001457E0,4.626863956E0,2.500000000E1
9.369347804E1,1.960550291E1,-9.899114125E1,2.229015929E3,2.221831299E3,1.139999986E0,2.323999939E2,1.666919643E0,5.490630150E0,4.907953739E0,2.500000000E1
9.469285163E1,1.960549427E1,-9.899114430E1,2.228694636E3,2.221510010E3,6.100000143E-1,2.320000000E2,1.668098082E0,5.630126953E0,5.005794525E0,2.500000000E1
9.568666038E1,1.960548560E1,-9.899115077E1,2.227625546E3,2.220440918E3,1.169999957E0,2.413000031E2,1.668773930E0,5.524480343E0,4.877066612E0,2.500000000E1
9.668928955E1,1.960547990E1,-9.899115301E1,2.226475153E3,2.219290527E3,5.099999905E-1,2.418999939E2,1.670493322E0,5.683593273E0,4.965020657E0,2.600000000E1
9.768934319E1,1.960547089E1,-9.899116635E1,2.223301336E3,2.216116699E3,1.879999995E0,2.438999939E2,1.672109312E0,5.340602875E0,4.611623764E0,2.600000000E1
9.868959132E1,1.960545921E1,-9.899117553E1,2.222372383E3,2.215187744E3,1.539999962E0,2.406000061E2,1.674316203E0,5.487364292E0,4.697350502E0,2.600000000E1
9.968944439E1,1.960543949E1,-9.899117315E1,2.222512499E3,2.215327881E3,1.860000014E0,1.983000031E2,1.676275265E0,5.358251095E0,4.679502487E0,2.600000000E1
1.006904880E2,1.960542297E1,-9.899116665E1,2.222874047E3,2.215689453E3,1.440000057E0,1.818999939E2,1.678586501E0,5.710594177E0,5.145298004E0,2.600000000E1
1.016894217E2,1.960540650E1,-9.899115319E1,2.223601065E3,2.216416504E3,1.450000048E0,1.666000061E2,1.680785702E0,5.057206631E0,4.721777439E0,2.600000000E1
1.026937305E2,1.960539094E1,-9.899114023E1,2.224287557E3,2.217103027E3,1.379999995E0,1.733999939E2,1.682694969E0,4.771333218E0,4.610425949E0,2.600000000E1
1.036913146E2,1.960537517E1,-9.899113302E1,2.224425960E3,2.217241455E3,1.379999995E0,1.736999969E2,1.684416257E0,4.398335934E0,4.057956696E0,2.600000000E1
1.046891555E2,1.960535976E1,-9.899113146E1,2.223346599E3,2.216162109E3,1.419999957E0,1.921999969E2,1.686231546E0,4.559176445E0,4.303534031E0,2.600000000E1
1.056875352E2,1.960534401E1,-9.899112690E1,2.223885397E3,2.216700928E3,1.500000000E0,1.723000031E2,1.688200692E0,4.554148197E0,4.233978748E0,2.600000000E1
1.066889465E2,1.960532650E1,-9.899112409E1,2.223035768E3,2.215851318E3,1.470000029E0,1.738000031E2,1.690153503E0,4.498930931E0,4.068924427E0,2.600000000E1
1.076891586E2,1.960531204E1,-9.899111351E1,2.223300145E3,2.216115723E3,1.659999967E0,1.393999939E2,1.692111041E0,4.492540836E0,4.118091106E0,2.600000000E1
1.086888132E2,1.960529458E1,-9.899111112E1,2.222969560E3,2.215785156E3,1.649999976E0,1.708000031E2,1.693415663E0,4.457107067E0,4.086637020E0,2.600000000E1
1.096959431E2,1.960528288E1,-9.899111019E1,2.222192448E3,2.215008057E3,1.279999971E0,1.666000061E2,1.694906119E0,4.392166138E0,3.963260412E0,2.600000000E1
1.106911180E2,1.960526949E1,-9.899110954E1,2.222246879E3,2.215062500E3,1.360000014E0,1.736999969E2,1.696493634E0,4.696005344E0,4.396478653E0,2.600000000E1
1.116928795E2,1.960525522E1,-9.899111001E1,2.221918986E3,2.214734619E3,1.360000014E0,1.768999939E2,1.698050872E0,4.699237823E0,4.300406933E0,2.600000000E1
1.126892406E2,1.960524122E1,-9.899111039E1,2.222465361E3,2.215281006E3,1.370000005E0,1.888000031E2,1.699965958E0,4.886221409E0,4.480243683E0,2.600000000E1
1.136898706E2,1.960522402E1,-9.899111133E1,2.222258071E3,2.215073730E3,1.409999967E0,1.910000000E2,1.702217444E0,5.240930557E0,4.709704399E0,2.600000000E1
1.146875787E2,1.960520461E1,-9.899110521E1,2.222344227E3,2.215159912E3,1.490000010E0,1.648999939E2,1.704509576E0,5.521134377E0,5.021054745E0,2.600000000E1
1.156878927E2,1.960518483E1,-9.899109905E1,2.222945275E3,2.215760986E3,1.460000038E0,1.830000000E2,1.706604481E0,5.053283215E0,4.656270981E0,2.600000000E1
1.166871339E2,1.960516749E1,-9.899109123E1,2.222052427E3,2.214868164E3,1.460000038E0,1.611000061E2,1.708547996E0,4.505215645E0,3.970020771E0,2.600000000E1
1.176900432E2,1.960515024E1,-9.899108824E1,2.222216958E3,2.215032715E3,1.490000010E0,1.843000031E2,1.710171223E0,4.405718327E0,3.888109684E0,2.600000000E1
1.186890460E2,1.960513567E1,-9.899108728E1,2.221955225E3,2.214770996E3,1.340000033E0,1.838999939E2,1.711891423E0,4.272265434E0,3.671986580E0,2.600000000E1
1.196931196E2,1.960512110E1,-9.899108176E1,2.222003056E3,2.214818848E3,1.460000038E0,1.606999969E2,1.713651768E0,4.285697937E0,3.677393436E0,2.600000000E1
1.206913956E2,1.960510562E1,-9.899107824E1,2.222277696E3,2.215093506E3,1.370000005E0,1.698999939E2,1.715489061E0,4.082926273E0,3.418630362E0,2.600000000E1
1.216932648E2,1.960508919E1,-9.899107638E1,2.222753509E3,2.215569336E3,1.379999995E0,1.761000061E2,1.717848664E0,4.104639530E0,3.469221830E0,2.600000000E1
1.226933947E2,1.960506825E1,-9.899107273E1,2.223208075E3,2.216023926E3,1.549999952E0,1.716000061E2,1.719899812E0,4.067915916E0,3.396489859E0,2.600000000E1
1.236946503E2,1.960505005E1,-9.899106954E1,2.223576218E3,2.216392090E3,1.399999976E0,1.766000061E2,1.721964474E0,3.991142511E0,3.274966717E0,2.600000000E1
1.246931421E2,1.960503225E1,-9.899106393E1,2.223752953E3,2.216568848E3,1.450000048E0,1.671999969E2,1.723962269E0,3.837227345E0,3.040898085E0,2.600000000E1
1.256922629E2,1.960501461E1,-9.899106031E1,2.223996828E3,2.216812744E3,1.419999957E0,1.753999939E2,1.726167909E0,3.790092468E0,2.899749994E0,2.600000000E1
1.266989628E2,1.960499625E1,-9.899105234E1,2.222945776E3,2.215761719E3,1.549999952E0,1.533999939E2,1.727930451E0,3.790092468E0,2.932722569E0,2.600000000E1
1.276933132E2,1.960498103E1,-9.899104764E1,2.222267777E3,2.215083740E3,1.350000024E0,1.656000061E2,1.729749463E0,3.790092468E0,2.919203281E0,2.600000000E1
1.286898205E2,1.960496472E1,-9.899104630E1,2.222671325E3,2.215487305E3,1.470000029E0,1.833999939E2,1.731518558E0,3.790092468E0,2.898996592E0,2.600000000E1
1.296893409E2,1.960494889E1,-9.899104461E1,2.223068037E3,2.215884033E3,1.409999967E0,1.845000000E2,1.733375813E0,3.790092468E0,2.799785852E0,2.600000000E1
1.306878408E2,1.960493264E1,-9.899104051E1,2.222871972E3,2.215687988E3,1.440000057E0,1.745000000E2,1.735257986E0,3.790092468E0,2.683297873E0,2.600000000E1
1.316891687E2,1.960491601E1,-9.899103716E1,2.223471074E3,2.216287109E3,1.399999976E0,1.691999969E2,1.736699776E0,3.790092468E0,2.674999237E0,2.600000000E1
1.326893286E2,1.960490305E1,-9.899103673E1,2.224252068E3,2.217068115E3,1.179999948E0,1.748999939E2,1.738453411E0,3.790092468E0,2.878305435E0,2.600000000E1
1.336885817E2,1.960488730E1,-9.899103587E1,2.225782326E3,2.218598389E3,1.320000052E0,1.681000061E2,1.740169402E0,3.902244568E0,3.307918787E0,2.600000000E1
1.346883764E2,1.960487189E1,-9.899103675E1,2.226013759E3,2.218829834E3,1.330000043E0,1.745000000E2,1.741907493E0,4.082412720E0,3.546854019E0,2.600000000E1
1.356924628E2,1.960485633E1,-9.899103833E1,2.225675368E3,2.218491455E3,1.360000014E0,1.791000061E2,1.743659006E0,4.051423073E0,3.487827539E0,2.600000000E1
1.366867858E2,1.960484074E1,-9.899104072E1,2.225075992E3,2.217892090E3,1.399999976E0,1.863999939E2,1.745517376E0,4.264807224E0,3.790075541E0,2.600000000E1
1.376901472E2,1.960482403E1,-9.899104040E1,2.225367725E3,2.218183838E3,1.389999986E0,1.805000000E2,1.747314607E0,4.122686863E0,3.533349276E0,2.600000000E1
1.386886212E2,1.960480807E1,-9.899103769E1,2.225131379E3,2.217947510E3,1.389999986E0,1.733999939E2,1.749128863E0,4.027313709E0,3.346321821E0,2.600000000E1
1.396874549E2,1.960479179E1,-9.899103654E1,2.224982193E3,2.217798340E3,1.389999986E0,1.781999969E2,1.750852627E0,3.934294701E0,3.220258713E0,2.600000000E1
1.406872337E2,1.960477631E1,-9.899103566E1,2.224478272E3,2.217294434E3,1.389999986E0,1.821000061E2,1.752604413E0,3.814002275E0,3.012058258E0,2.600000000E1
1.416928765E2,1.960476073E1,-9.899103814E1,2.224698965E3,2.217515137E3,1.419999957E0,1.881000061E2,1.754363338E0,3.813901901E0,3.068603039E0,2.600000000E1
1.426918241E2,1.960474501E1,-9.899104001E1,2.224216043E3,2.217032227E3,1.409999967E0,1.886999969E2,1.756176452E0,3.790092468E0,2.975462675E0,2.600000000E1
1.436931868E2,1.960472872E1,-9.899103925E1,2.224356652E3,2.217172852E3,1.450000048E0,1.758000031E2,1.758004865E0,3.790092468E0,2.840627432E0,2.600000000E1
1.446941904E2,1.960471251E1,-9.899104218E1,2.224727736E3,2.217543945E3,1.480000019E0,1.921999969E2,1.759633472E0,3.790092468E0,2.639251471E0,2.600000000E1
1.456923584E2,1.960469901E1,-9.899104821E1,2.224011668E3,2.216827881E3,1.409999967E0,2.050000000E2,1.761437515E0,3.790092468E0,2.626122236E0,2.600000000E1
1.466932409E2,1.960468285E1,-9.899104974E1,2.224111265E3,2.216927490E3,1.519999981E0,1.838999939E2,1.763328306E0,3.790092468E0,2.526730537E0,2.600000000E1
1.476957467E2,1.960466586E1,-9.899104900E1,2.223955731E3,2.216771973E3,1.429999948E0,1.766999969E2,1.765126747E0,3.790092468E0,2.537641525E0,2.600000000E1
1.486929106E2,1.960464981E1,-9.899105112E1,2.224082185E3,2.216898438E3,1.440000057E0,1.911999969E2,1.766802791E0,3.790092468E0,2.644730568E0,2.600000000E1
1.496889684E2,1.960463513E1,-9.899105475E1,2.224442772E3,2.217259033E3,1.379999995E0,2.026999969E2,1.768571897E0,3.790092468E0,2.995083332E0,2.600000000E1
1.506906966E2,1.960461934E1,-9.899105268E1,2.225466925E3,2.218283203E3,1.460000038E0,1.856000061E2,1.771137734E0,4.163763046E0,3.750360012E0,2.600000000E1
