"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.133620312E0,1.938917628E1,-9.904948928E1,2.222707856E3,2.215256836E3,8.840000153E0,2.101999969E2,1.213726988E-2,7.773934364E0,6.238608360E0,7.000000000E0
1.710478802E0,1.938908173E1,-9.904954710E1,2.222155446E3,2.214704102E3,9.239999771E0,2.101000061E2,2.238958003E-2,6.214385986E0,5.697943211E0,1.800000000E1
2.710672656E0,1.938899856E1,-9.904958929E1,2.222280959E3,2.214829346E3,9.449999809E0,2.093000031E2,3.219947301E-2,3.790092468E0,3.997897148E0,1.800000000E1
3.710761249E0,1.938891980E1,-9.904963143E1,2.222810027E3,2.215358154E3,9.710000038E0,2.096999969E2,4.168940915E-2,3.790092468E0,3.680777311E0,3.000000000E1
4.710165728E0,1.938884337E1,-9.904967169E1,2.223319310E3,2.215867188E3,9.819999695E0,2.091999969E2,5.147553606E-2,3.790092468E0,3.424801350E0,3.000000000E1
5.711567186E0,1.938876661E1,-9.904971733E1,2.223062003E3,2.215609619E3,1.001000023E1,2.088999939E2,6.173473776E-2,3.790092468E0,3.203371525E0,3.000000000E1
6.711342498E0,1.938868564E1,-9.904976422E1,2.223592062E3,2.216139404E3,1.015999985E1,2.096000061E2,7.229934253E-2,3.790092468E0,2.982099533E0,3.000000000E1
7.711404529E0,1.938860120E1,-9.904981039E1,2.223110164E3,2.215657227E3,9.930000305E0,2.086999969E2,8.199859427E-2,3.790092468E0,2.822041750E0,3.000000000E1
8.708050987E0,1.938852449E1,-9.904985441E1,2.223615305E3,2.216162109E3,9.659999847E0,2.093000031E2,9.184916795E-2,3.790092468E0,2.819681883E0,3.200000000E1
9.710956924E0,1.938844851E1,-9.904990270E1,2.223520110E3,2.216066650E3,9.350000381E0,2.101000061E2,1.010772267E-1,3.790092468E0,2.791185617E0,3.100000000E1
1.071278557E1,1.938837677E1,-9.904994693E1,2.223269137E3,2.215815430E3,9.180000305E0,2.091000061E2,1.097261414E-1,3.790092468E0,2.769978523E0,3.100000000E1
1.171253703E1,1.938830854E1,-9.904998652E1,2.223882649E3,2.216428711E3,8.510000229E0,2.093000031E2,1.182745043E-1,3.790092468E0,2.714056969E0,3.100000000E1
1.271141572E1,1.938824180E1,-9.905002697E1,2.223755192E3,2.216301025E3,8.260000229E0,2.098999939E2,1.264328003E-1,3.790092468E0,2.685282707E0,3.100000000E1
1.371075458E1,1.938817732E1,-9.905006408E1,2.223401405E3,2.215947021E3,8.229999542E0,2.088999939E2,1.344346720E-1,3.790092468E0,2.525768757E0,3.300000000E1
1.471114276E1,1.938811510E1,-9.905010241E1,2.223568124E3,2.216113525E3,8.350000381E0,2.088999939E2,1.430322296E-1,3.790092468E0,2.500000000E0,3.200000000E1
1.571137822E1,1.938804718E1,-9.905014158E1,2.223465081E3,2.216010254E3,8.369999886E0,2.081999969E2,1.514446416E-1,3.790092468E0,2.500000000E0,3.100000000E1
1.671166390E1,1.938798047E1,-9.905017941E1,2.223815891E3,2.216360840E3,8.460000038E0,2.090000000E2,1.591591849E-1,3.790092468E0,2.500000000E0,3.100000000E1
1.771242692E1,1.938792156E1,-9.905021826E1,2.224117368E3,2.216662109E3,8.359999657E0,2.096000061E2,1.679677125E-1,3.790092468E0,2.500000000E0,2.800000000E1
1.870701791E1,1.938785464E1,-9.905026320E1,2.225059989E3,2.217604492E3,8.619999886E0,2.106000061E2,1.765531386E-1,3.790092468E0,2.500000000E0,3.000000000E1
1.970555426E1,1.938778584E1,-9.905030035E1,2.224882482E3,2.217426758E3,8.640000343E0,2.091999969E2,1.857975839E-1,3.790092468E0,2.500000000E0,3.100000000E1
2.071126380E1,1.938771329E1,-9.905034339E1,2.225330727E3,2.217874756E3,8.760000229E0,2.100000000E2,1.949771912E-1,3.790092468E0,2.500000000E0,3.100000000E1
2.171110166E1,1.938764310E1,-9.905038946E1,2.225945232E3,2.218489014E3,8.899999619E0,2.100000000E2,2.037162781E-1,3.790092468E0,2.500000000E0,3.100000000E1
2.270996499E1,1.938757325E1,-9.905042765E1,2.226129301E3,2.218672852E3,8.880000114E0,2.100000000E2,2.127602078E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.370714859E1,1.938750279E1,-9.905047072E1,2.226468167E3,2.219011475E3,9.079999924E0,2.100000000E2,2.225943555E-1,3.790092468E0,2.500000000E0,3.000000000E1
2.471115869E1,1.938742683E1,-9.905051874E1,2.226878099E3,2.219421143E3,9.050000191E0,2.103999939E2,2.315168975E-1,3.790092468E0,2.500000000E0,2.800000000E1
2.571157327E1,1.938735712E1,-9.905056087E1,2.226950115E3,2.219492920E3,8.960000038E0,2.096000061E2,2.405692158E-1,3.790092468E0,2.500000000E0,3.200000000E1
2.671136843E1,1.938728554E1,-9.905060198E1,2.226700112E3,2.219242676E3,8.739999771E0,2.096999969E2,2.489664300E-1,3.790092468E0,2.500000000E0,3.200000000E1
2.771359499E1,1.938721866E1,-9.905063916E1,2.226062883E3,2.218605225E3,8.449999809E0,2.098999939E2,2.568576448E-1,3.790092468E0,2.500000000E0,3.200000000E1
2.871189483E1,1.938715807E1,-9.905067833E1,2.226330186E3,2.218872314E3,8.199999809E0,2.101000061E2,2.649216736E-1,3.790092468E0,2.500000000E0,3.200000000E1
2.971239645E1,1.938709539E1,-9.905071700E1,2.226467853E3,2.219009766E3,7.989999771E0,2.098000031E2,2.726887422E-1,3.790092468E0,2.500000000E0,3.200000000E1
3.071028895E1,1.938703446E1,-9.905075321E1,2.226516401E3,2.219058105E3,7.730000019E0,2.096000061E2,2.802452444E-1,3.790092468E0,2.500000000E0,3.200000000E1
3.171181968E1,1.938697373E1,-9.905078554E1,2.226728514E3,2.219270020E3,7.449999809E0,2.096999969E2,2.873985241E-1,3.790092468E0,2.500000000E0,3.200000000E1
3.271208405E1,1.938691826E1,-9.905082008E1,2.226387153E3,2.218928467E3,7.099999905E0,2.098999939E2,2.939281745E-1,3.790092468E0,2.500000000E0,3.200000000E1
3.371016983E1,1.938686732E1,-9.905085105E1,2.226627807E3,2.219168945E3,6.840000153E0,2.101000061E2,3.001022227E-1,3.790092468E0,2.500000000E0,3.200000000E1
3.471157780E1,1.938681970E1,-9.905088132E1,2.226755414E3,2.219296387E3,6.239999771E0,2.101999969E2,3.057642119E-1,3.790092468E0,2.565465212E0,3.200000000E1
3.571134176E1,1.938677504E1,-9.905090725E1,2.226495799E3,2.219036621E3,5.250000000E0,2.100000000E2,3.099690789E-1,3.790092468E0,2.500000000E0,3.200000000E1
3.671757702E1,1.938674006E1,-9.905092248E1,2.226304501E3,2.218845215E3,4.269999981E0,2.098000031E2,3.134800514E-1,3.790092468E0,2.500000000E0,3.200000000E1
3.771100499E1,1.938671229E1,-9.905093841E1,2.226150054E3,2.218690674E3,3.210000038E0,2.096000061E2,3.156390601E-1,3.790092468E0,2.500000000E0,3.300000000E1
3.871346025E1,1.938669508E1,-9.905094794E1,2.226250941E3,2.218791504E3,2.309999943E0,2.095000000E2,3.166900440E-1,3.790092468E0,2.500000000E0,3.300000000E1
3.971218535E1,1.938668657E1,-9.905095230E1,2.226545891E3,2.219086426E3,1.419999957E0,2.176000061E2,3.184320078E-1,3.790092468E0,2.500000000E0,3.200000000E1
4.071661290E1,1.938667589E1,-9.905096445E1,2.226763468E3,2.219303955E3,7.400000095E-1,2.161000061E2,3.193853781E-1,3.790092468E0,2.500000000E0,3.000000000E1
4.171235988E1,1.938666815E1,-9.905096836E1,2.227283512E3,2.219823975E3,6.000000238E-1,2.161000061E2,3.201477644E-1,3.790092468E0,2.500000000E0,3.300000000E1
4.271021978E1,1.938666292E1,-9.905097306E1,2.227353846E3,2.219894287E3,6.100000143E-1,2.161000061E2,3.211842038E-1,3.790092468E0,2.500000000E0,3.300000000E1
4.371139952E1,1.938665500E1,-9.905097827E1,2.227378532E3,2.219918945E3,7.200000286E-1,2.160000000E2,3.220573553E-1,3.790092468E0,2.500000000E0,3.300000000E1
4.470913467E1,1.938664834E1,-9.905098268E1,2.227558487E3,2.220098877E3,5.799999833E-1,2.160000000E2,3.226172237E-1,3.790092468E0,2.500000000E0,3.300000000E1
4.571427623E1,1.938664439E1,-9.905098599E1,2.227369293E3,2.219909668E3,3.000000119E-1,2.161000061E2,3.230447602E-1,3.790092468E0,2.500000000E0,3.300000000E1
4.671320384E1,1.938664185E1,-9.905098905E1,2.227299481E3,2.219839844E3,0.000000000E0,NaN,3.232298856E-1,3.790092468E0,2.500000000E0,3.200000000E1
4.771417727E1,1.938664137E1,-9.905099074E1,2.227302415E3,2.219842773E3,0.000000000E0,NaN,3.234159704E-1,3.790092468E0,2.500000000E0,3.200000000E1
4.871242191E1,1.938663977E1,-9.905099022E1,2.226887867E3,2.219428223E3,0.000000000E0,NaN,3.239686463E-1,3.790092468E0,2.500000000E0,3.200000000E1
4.971389805E1,1.938663489E1,-9.905099122E1,2.226604188E3,2.219144531E3,5.000000000E-1,2.093999939E2,3.249607106E-1,3.790092468E0,2.500000000E0,3.200000000E1
5.071386378E1,1.938662685E1,-9.905099532E1,2.226425503E3,2.218965820E3,9.700000286E-1,2.081000061E2,3.263307550E-1,3.790092468E0,2.500000000E0,3.200000000E1
5.171398743E1,1.938661671E1,-9.905100274E1,2.226306644E3,2.218846924E3,1.529999971E0,2.070000000E2,3.284808644E-1,3.790092468E0,2.500000000E0,3.200000000E1
5.271104712E1,1.938659997E1,-9.905101300E1,2.226355774E3,2.218895996E3,2.210000038E0,2.055000000E2,3.313030365E-1,3.790092468E0,2.500000000E0,3.200000000E1
5.371074784E1,1.938657953E1,-9.905102895E1,2.225923722E3,2.218463867E3,2.759999990E0,2.250000000E2,3.348524044E-1,3.790092468E0,2.500000000E0,3.200000000E1
5.471273691E1,1.938655229E1,-9.905104659E1,2.225599111E3,2.218139160E3,3.519999981E0,2.091999969E2,3.389789459E-1,3.790092468E0,2.500000000E0,3.300000000E1
5.571038295E1,1.938651982E1,-9.905106564E1,2.225558938E3,2.218098877E3,4.309999943E0,2.096000061E2,3.436100136E-1,3.790092468E0,2.500000000E0,3.300000000E1
5.671139232E1,1.938648321E1,-9.905108669E1,2.225341532E3,2.217881348E3,4.690000057E0,2.091999969E2,3.485700092E-1,3.790092468E0,2.500000000E0,3.400000000E1
5.771124925E1,1.938644410E1,-9.905110943E1,2.225248402E3,2.217788086E3,4.989999771E0,2.096999969E2,3.536556915E-1,3.790092468E0,2.500000000E0,3.400000000E1
5.871881206E1,1.938640299E1,-9.905113068E1,2.225158204E3,2.217697754E3,5.280000210E0,2.106000061E2,3.589025050E-1,3.790092468E0,2.500000000E0,3.400000000E1
5.971179779E1,1.938636212E1,-9.905115568E1,2.224860981E3,2.217400391E3,5.679999828E0,2.098000031E2,3.649784594E-1,3.790092468E0,2.500000000E0,3.400000000E1
6.071222654E1,1.938631413E1,-9.905118338E1,2.224821836E3,2.217361084E3,5.940000057E0,2.075000000E2,3.708100336E-1,3.790092468E0,2.500000000E0,3.400000000E1
6.171214586E1,1.938627014E1,-9.905121365E1,2.224695773E3,2.217234863E3,6.039999962E0,2.103999939E2,3.768065416E-1,3.790092468E0,2.500000000E0,3.400000000E1
6.270977477E1,1.938622344E1,-9.905124224E1,2.224251842E3,2.216790771E3,6.099999905E0,2.123000031E2,3.832029834E-1,9.935046196E0,2.500000000E0,3.300000000E1
6.371121018E1,1.938617402E1,-9.905127345E1,2.224755676E3,2.217294434E3,6.150000095E0,2.135000000E2,3.896158299E-1,9.935046196E0,2.500000000E0,3.300000000E1
6.471199237E1,1.938612349E1,-9.905130292E1,2.224801746E3,2.217340332E3,6.219999790E0,2.141999969E2,3.955706416E-1,9.935046196E0,2.500000000E0,3.200000000E1
6.571757133E1,1.938607854E1,-9.905133378E1,2.224582181E3,2.217120605E3,6.269999981E0,2.158999939E2,4.016400971E-1,9.935046196E0,2.500000000E0,3.300000000E1
6.671249498E1,1.938603251E1,-9.905136488E1,2.225282784E3,2.217821045E3,5.929999828E0,2.170000000E2,4.070758202E-1,9.935046196E0,2.500000000E0,3.300000000E1
6.771180815E1,1.938599215E1,-9.905139412E1,2.225162326E3,2.217700439E3,5.619999886E0,2.178999939E2,4.120362840E-1,9.935046196E0,2.500000000E0,3.300000000E1
6.871245878E1,1.938595393E1,-9.905141851E1,2.224958358E3,2.217496338E3,5.400000095E0,2.181999969E2,4.170417779E-1,9.935046196E0,2.500000000E0,3.300000000E1
6.971209346E1,1.938591594E1,-9.905144411E1,2.224937253E3,2.217475098E3,5.099999905E0,2.193999939E2,4.215330741E-1,9.935046196E0,2.500000000E0,3.300000000E1
7.074149430E1,1.938588052E1,-9.905146469E1,2.225080439E3,2.217618164E3,4.599999905E0,2.198999939E2,4.257111899E-1,9.935046196E0,2.500000000E0,3.300000000E1
7.171178154E1,1.938584924E1,-9.905148676E1,2.225275377E3,2.217812988E3,3.920000076E0,2.210000000E2,4.286196450E-1,9.935046196E0,2.500000000E0,3.300000000E1
7.271395654E1,1.938582571E1,-9.905149887E1,2.225078432E3,2.217615967E3,3.160000086E0,2.226000061E2,4.307051986E-1,9.935046196E0,2.500000000E0,3.300000000E1
7.371103711E1,1.938581020E1,-9.905151005E1,2.225418577E3,2.217956055E3,2.319999933E0,2.238000031E2,4.322864897E-1,9.935046196E0,2.500000000E0,3.300000000E1
7.471105726E1,1.938579852E1,-9.905151865E1,2.225892985E3,2.218430420E3,1.500000000E0,2.248000031E2,4.329592820E-1,9.935046196E0,2.500000000E0,3.300000000E1
7.571181575E1,1.938579326E1,-9.905152182E1,2.226330259E3,2.218867676E3,7.599999905E-1,2.258999939E2,4.331761223E-1,9.935046196E0,2.500000000E0,3.200000000E1
7.671242617E1,1.938579131E1,-9.905152184E1,2.226818544E3,2.219355957E3,1.700000018E-1,2.268999939E2,4.332690790E-1,9.935046196E0,2.500000000E0,3.300000000E1
7.771106471E1,1.938579088E1,-9.905152108E1,2.227220643E3,2.219758057E3,0.000000000E0,NaN,4.334858645E-1,9.935046196E0,2.500000000E0,3.300000000E1
7.871149216E1,1.938579003E1,-9.905151922E1,2.227828552E3,2.220365967E3,0.000000000E0,NaN,4.339225528E-1,9.935046196E0,2.500000000E0,3.300000000E1
7.970939659E1,1.938578724E1,-9.905151629E1,2.228059021E3,2.220596436E3,0.000000000E0,NaN,4.341315828E-1,9.935046196E0,2.500000000E0,3.300000000E1
8.071021429E1,1.938578681E1,-9.905151435E1,2.228309018E3,2.220846436E3,0.000000000E0,NaN,4.345418443E-1,9.935046196E0,2.500000000E0,3.300000000E1
8.171194372E1,1.938578489E1,-9.905151101E1,2.228561946E3,2.221099365E3,0.000000000E0,NaN,4.347043850E-1,9.935046196E0,2.500000000E0,3.300000000E1
8.271228382E1,1.938578387E1,-9.905150990E1,2.228732844E3,2.221270264E3,0.000000000E0,NaN,4.348956517E-1,9.935046196E0,2.500000000E0,3.200000000E1
8.371114690E1,1.938578215E1,-9.905150988E1,2.228732116E3,2.221269531E3,0.000000000E0,NaN,4.350352818E-1,9.935046196E0,2.500000000E0,3.200000000E1
8.471073773E1,1.938578091E1,-9.905151009E1,2.228736025E3,2.221273438E3,0.000000000E0,NaN,4.365805738E-1,9.935046196E0,2.500000000E0,3.200000000E1
8.571163268E1,1.938577050E1,-9.905151985E1,2.229273909E3,2.221811279E3,1.070000052E0,2.313000031E2,4.383398544E-1,9.935046196E0,2.500000000E0,3.200000000E1
8.671165080E1,1.938575805E1,-9.905153020E1,2.229815706E3,2.222353027E3,1.570000052E0,2.155000000E2,4.406794235E-1,9.935046196E0,2.500000000E0,3.200000000E1
8.771123971E1,1.938574098E1,-9.905154324E1,2.229480320E3,2.222017578E3,2.049999952E0,2.116999969E2,4.436951059E-1,9.935046196E0,2.500000000E0,3.200000000E1
8.871267132E1,1.938571809E1,-9.905155866E1,2.229064630E3,2.221601807E3,2.609999895E0,2.111999969E2,4.473037423E-1,9.935046196E0,2.500000000E0,3.300000000E1
8.971154658E1,1.938569088E1,-9.905157741E1,2.229524201E3,2.222061279E3,3.319999933E0,2.116999969E2,4.516112142E-1,9.935046196E0,2.500000000E0,3.300000000E1
9.071221976E1,1.938565848E1,-9.905159992E1,2.229670313E3,2.222207275E3,3.960000038E0,2.113000031E2,4.566829084E-1,9.935046196E0,2.500000000E0,3.400000000E1
9.171078366E1,1.938561981E1,-9.905162556E1,2.229641398E3,2.222178223E3,4.719999790E0,2.108000031E2,4.627930190E-1,9.935046196E0,2.500000000E0,3.400000000E1
9.271130627E1,1.938557405E1,-9.905165781E1,2.229815147E3,2.222351807E3,5.210000038E0,2.101999969E2,4.689363916E-1,9.935046196E0,2.500000000E0,3.400000000E1
9.371233330E1,1.938552665E1,-9.905168790E1,2.229910283E3,2.222446777E3,5.929999828E0,2.105000000E2,4.744594523E-1,9.935046196E0,2.500000000E0,3.400000000E1
9.470962543E1,1.938548465E1,-9.905171601E1,2.229692903E3,2.222229248E3,6.119999886E0,2.098999939E2,4.797078833E-1,9.935046196E0,2.500000000E0,3.400000000E1
9.571147048E1,1.938544176E1,-9.905173690E1,2.229696947E3,2.222233154E3,5.579999924E0,2.106000061E2,4.854907776E-1,9.935046196E0,2.500000000E0,3.400000000E1
9.671294965E1,1.938539838E1,-9.905176731E1,2.229871908E3,2.222407959E3,5.829999924E0,2.101000061E2,4.919038384E-1,9.935046196E0,2.500000000E0,3.200000000E1
9.771109720E1,1.938534744E1,-9.905179598E1,2.229855233E3,2.222391113E3,5.530000210E0,2.086000061E2,4.976818127E-1,9.935046196E0,2.500000000E0,3.200000000E1
9.871145418E1,1.938530307E1,-9.905182465E1,2.229092693E3,2.221628418E3,5.329999924E0,2.068999939E2,5.036897308E-1,9.935046196E0,2.500000000E0,3.200000000E1
9.971180491E1,1.938525871E1,-9.905185735E1,2.229148277E3,2.221683838E3,5.090000153E0,2.073999939E2,5.087657220E-1,9.935046196E0,2.500000000E0,3.200000000E1
1.007116858E2,1.938522235E1,-9.905188661E1,2.229590310E3,2.222125732E3,4.710000038E0,2.076999969E2,5.128168195E-1,9.935046196E0,2.500000000E0,3.200000000E1
1.017182841E2,1.938518784E1,-9.905189899E1,2.228835773E3,2.221371094E3,4.340000153E0,2.106000061E2,5.168608274E-1,9.935046196E0,2.500000000E0,3.200000000E1
1.027121390E2,1.938515413E1,-9.905191346E1,2.228523133E3,2.221058350E3,3.970000029E0,2.123000031E2,5.208215981E-1,9.935046196E0,2.500000000E0,3.200000000E1
1.037120592E2,1.938512159E1,-9.905192882E1,2.229200482E3,2.221735596E3,3.829999924E0,2.146000061E2,5.244920073E-1,3.790092468E0,2.500000000E0,3.300000000E1
1.047119029E2,1.938509286E1,-9.905194605E1,2.229433246E3,2.221968262E3,3.539999962E0,2.195000000E2,5.279554951E-1,3.790092468E0,2.500000000E0,3.300000000E1
1.057117791E2,1.938506799E1,-9.905196593E1,2.229398917E3,2.221933838E3,3.259999990E0,2.268999939E2,5.313222635E-1,3.790092468E0,2.500000000E0,3.300000000E1
1.067128587E2,1.938504834E1,-9.905199035E1,2.229076987E3,2.221611816E3,3.319999933E0,2.413000031E2,5.342725802E-1,3.790092468E0,2.500000000E0,3.300000000E1
1.077118571E2,1.938503501E1,-9.905201467E1,2.228897377E3,2.221432129E3,2.900000095E0,2.562000122E2,5.374574255E-1,3.790092468E0,2.500000000E0,3.300000000E1
1.087136985E2,1.938502819E1,-9.905204416E1,2.228759999E3,2.221294678E3,3.289999962E0,2.677999878E2,5.412038319E-1,3.790092468E0,2.500000000E0,3.300000000E1
1.097123291E2,1.938502886E1,-9.905207987E1,2.228974912E3,2.221509521E3,3.859999895E0,2.826000061E2,5.448540868E-1,3.790092468E0,2.500000000E0,3.300000000E1
1.107131514E2,1.938503775E1,-9.905211337E1,2.228927351E3,2.221461914E3,3.670000076E0,2.960000000E2,5.485990968E-1,3.790092468E0,2.500000000E0,3.300000000E1
1.117141866E2,1.938505125E1,-9.905214608E1,2.229420793E3,2.221955322E3,3.789999962E0,3.021000061E2,5.524689658E-1,3.790092468E0,2.500000000E0,3.300000000E1
1.127136054E2,1.938506579E1,-9.905217960E1,2.229997731E3,2.222532227E3,3.980000019E0,3.010000000E2,5.587523143E-1,3.790092468E0,2.564110994E0,3.300000000E1
1.137125216E2,1.938509121E1,-9.905223310E1,2.230874000E3,2.223408447E3,5.210000038E0,3.042999878E2,5.647270800E-1,3.790092468E0,2.592735529E0,3.300000000E1
1.147144682E2,1.938511497E1,-9.905228419E1,2.231436791E3,2.223971191E3,5.309999943E0,3.062999878E2,5.715589175E-1,3.790092468E0,2.793309927E0,3.300000000E1
1.157337366E2,1.938514800E1,-9.905233911E1,2.232043515E3,2.224577881E3,6.380000114E0,3.063999939E2,5.787329307E-1,3.790092468E0,2.707026482E0,3.300000000E1
1.167130389E2,1.938518198E1,-9.905239725E1,2.231123631E3,2.223657959E3,7.159999847E0,3.015000000E2,5.864312644E-1,3.790092468E0,2.701800823E0,3.300000000E1
1.177136935E2,1.938522161E1,-9.905245743E1,2.231446415E3,2.223980713E3,7.550000191E0,3.038999939E2,5.946179945E-1,3.790092468E0,2.768249989E0,3.300000000E1
1.187141265E2,1.938526529E1,-9.905252026E1,2.230818023E3,2.223352295E3,8.100000381E0,3.058999939E2,6.029432008E-1,3.790092468E0,2.514067650E0,3.200000000E1
1.197135757E2,1.938531052E1,-9.905258351E1,2.230170830E3,2.222705078E3,8.390000343E0,3.060000000E2,6.115491206E-1,3.790092468E0,2.500000000E0,3.200000000E1
1.207081575E2,1.938535210E1,-9.905265271E1,2.229755589E3,2.222289795E3,8.739999771E0,3.055000000E2,6.212508048E-1,3.790092468E0,2.636888027E0,3.200000000E1
1.217131037E2,1.938540299E1,-9.905272784E1,2.229535897E3,2.222070068E3,9.529999733E0,3.056000061E2,6.315825191E-1,3.790092468E0,2.626197100E0,3.200000000E1
1.227114038E2,1.938545738E1,-9.905280770E1,2.229115766E3,2.221649902E3,1.006999969E1,3.032999878E2,6.424255963E-1,3.790092468E0,2.664014101E0,3.100000000E1
1.237101642E2,1.938551645E1,-9.905288995E1,2.229287427E3,2.221821533E3,1.052999973E1,3.033999939E2,6.532591733E-1,3.790092468E0,2.602354050E0,3.000000000E1
1.247123499E2,1.938557418E1,-9.905297315E1,2.229548448E3,2.222082520E3,1.069999981E1,3.138999939E2,6.648142823E-1,3.790092468E0,2.501821756E0,3.200000000E1
1.257056176E2,1.938563638E1,-9.905306140E1,2.229821920E3,2.222355957E3,1.106000042E1,3.048999939E2,6.763746516E-1,3.790092468E0,2.500000000E0,3.200000000E1
1.267087535E2,1.938569688E1,-9.905315103E1,2.229525330E3,2.222059326E3,1.130000019E1,3.057000122E2,6.874321116E-1,3.790092468E0,2.500000000E0,3.300000000E1
1.277122927E2,1.938575395E1,-9.905323736E1,2.230217022E3,2.222750977E3,1.119999981E1,3.050000000E2,6.982671408E-1,3.790092468E0,2.500000000E0,3.300000000E1
1.287110565E2,1.938581057E1,-9.905332143E1,2.230142110E3,2.222676025E3,1.050000000E1,3.046000061E2,7.086789051E-1,3.790092468E0,2.500000000E0,3.300000000E1
1.297114189E2,1.938586292E1,-9.905340373E1,2.230259342E3,2.222793213E3,1.003999996E1,3.051000061E2,7.181497246E-1,3.790092468E0,2.500000000E0,3.400000000E1
1.307128686E2,1.938590545E1,-9.905348196E1,2.229288698E3,2.221822510E3,9.279999733E0,3.050000000E2,7.267745571E-1,3.790092468E0,2.500000000E0,3.400000000E1
1.317108137E2,1.938594899E1,-9.905355001E1,2.229554359E3,2.222088135E3,8.130000114E0,3.053999939E2,7.349640676E-1,3.790092468E0,2.500000000E0,3.400000000E1
1.327128105E2,1.938599464E1,-9.905361128E1,2.229952083E3,2.222485840E3,7.610000134E0,3.072000122E2,7.423589261E-1,3.790092468E0,2.500000000E0,3.400000000E1
1.337107207E2,1.938603220E1,-9.905366946E1,2.229079311E3,2.221613037E3,7.469999790E0,3.023999939E2,7.496120106E-1,3.790092468E0,2.500000000E0,3.400000000E1
1.347121194E2,1.938606906E1,-9.905372651E1,2.228518061E3,2.221051758E3,7.159999847E0,3.045000000E2,7.570173336E-1,3.790092468E0,2.500000000E0,3.400000000E1
1.357089261E2,1.938610741E1,-9.905378423E1,2.228251976E3,2.220785645E3,7.409999847E0,3.065000000E2,7.643835834E-1,3.790092468E0,2.500000000E0,3.400000000E1
1.367144826E2,1.938614846E1,-9.905383935E1,2.228698281E3,2.221231934E3,7.309999943E0,3.057999878E2,7.718065576E-1,3.790092468E0,2.500000000E0,3.400000000E1
1.377140594E2,1.938618671E1,-9.905389735E1,2.228595282E3,2.221128906E3,7.250000000E0,3.055000000E2,7.803749468E-1,3.790092468E0,2.500000000E0,3.400000000E1
1.387134545E2,1.938623374E1,-9.905396206E1,2.228247892E3,2.220781494E3,8.229999542E0,3.052000122E2,7.880653173E-1,3.790092468E0,2.500000000E0,3.400000000E1
1.397131427E2,1.938627334E1,-9.905402217E1,2.227762326E3,2.220295898E3,7.989999771E0,3.042000122E2,7.969177646E-1,3.790092468E0,2.500000000E0,3.400000000E1
1.407119049E2,1.938632330E1,-9.905408788E1,2.228208389E3,2.220741943E3,8.529999733E0,3.052000122E2,8.060272365E-1,3.790092468E0,2.500000000E0,3.400000000E1
1.417095346E2,1.938636950E1,-9.905415960E1,2.227963798E3,2.220497314E3,9.210000038E0,3.052999878E2,8.146245356E-1,3.790092468E0,2.500000000E0,3.400000000E1
1.427129168E2,1.938641303E1,-9.905422734E1,2.228465298E3,2.220998779E3,8.850000381E0,3.041000061E2,8.241181982E-1,3.790092468E0,2.500000000E0,3.400000000E1
1.437122119E2,1.938646385E1,-9.905430007E1,2.229392574E3,2.221926025E3,9.319999695E0,3.057000122E2,8.352408465E-1,4.463690758E0,2.500000000E0,3.400000000E1
1.447096899E2,1.938652529E1,-9.905438375E1,2.229884300E3,2.222417725E3,1.035999966E1,3.052999878E2,8.467491543E-1,4.202795506E0,2.761307478E0,3.300000000E1
1.457101025E2,1.938658592E1,-9.905447267E1,2.230267884E3,2.222801270E3,1.080000019E1,3.050000000E2,8.577608917E-1,4.042381763E0,2.901848793E0,3.200000000E1
1.467124631E2,1.938664238E1,-9.905455892E1,2.231004744E3,2.223538086E3,1.059000015E1,3.048999939E2,8.688020356E-1,4.121130466E0,3.097785234E0,2.600000000E1
1.477062547E2,1.938669793E1,-9.905464617E1,2.231979401E3,2.224512695E3,1.101000023E1,3.052000122E2,8.795364369E-1,3.965064049E0,3.205223560E0,2.600000000E1
1.487081024E2,1.938675039E1,-9.905473208E1,2.231651572E3,2.224184814E3,1.089000034E1,3.046000061E2,8.904003793E-1,4.325603962E0,3.378114462E0,2.400000000E1
1.497111604E2,1.938680430E1,-9.905481846E1,2.232091318E3,2.224624512E3,1.090999985E1,3.042000122E2,9.012371060E-1,4.969931126E0,3.486560583E0,2.400000000E1
1.507137622E2,1.938685765E1,-9.905490492E1,2.232002014E3,2.224535156E3,1.100000000E1,3.033999939E2,9.131642419E-1,5.140892506E0,3.613049746E0,2.600000000E1
1.517125903E2,1.938691586E1,-9.905500043E1,2.231435665E3,2.223968750E3,1.117000008E1,3.032999878E2,9.246076300E-1,5.403175831E0,3.771815062E0,2.500000000E1
1.527149378E2,1.938698041E1,-9.905508540E1,2.231526020E3,2.224059082E3,1.109000015E1,3.092999878E2,9.356943476E-1,4.778259277E0,3.891312122E0,2.700000000E1
1.537118900E2,1.938702593E1,-9.905517944E1,2.231912089E3,2.224445068E3,1.105000019E1,3.055000000E2,9.468521412E-1,4.693066120E0,3.849997044E0,2.900000000E1
