"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
4.366327827E2,1.936097117E1,-9.916301958E1,2.254749106E3,2.247011094E3,4.010315006E0,1.846243884E2,1.661680421E0,8.011643429E0,6.599112598E0,-1.000000000E0
4.376327611E2,1.936092995E1,-9.916302987E1,2.254445997E3,2.246707871E3,4.244001848E0,1.876508808E2,1.666601757E0,8.011061265E0,6.601051134E0,-1.000000000E0
4.386327394E2,1.936088702E1,-9.916304127E1,2.254284984E3,2.246546740E3,4.576474232E0,1.907927858E2,1.671258138E0,8.010508218E0,6.805217894E0,-1.000000000E0
4.396327180E2,1.936084542E1,-9.916304633E1,2.253768155E3,2.246029806E3,4.671498165E0,1.878128115E2,1.675377195E0,8.009982840E0,6.579624520E0,-1.000000000E0
4.406326946E2,1.936080874E1,-9.916305180E1,2.254035947E3,2.246297505E3,4.296743070E0,1.842333804E2,1.678751541E0,8.009483678E0,6.673598209E0,-1.000000000E0
4.416326739E2,1.936077890E1,-9.916305768E1,2.253599932E3,2.245861411E3,3.676219459E0,1.848331716E2,1.682283513E0,8.009009537E0,6.616747953E0,-1.000000000E0
4.426326518E2,1.936074726E1,-9.916306059E1,2.253948835E3,2.246210236E3,3.394022000E0,1.842945357E2,1.686937303E0,8.008559029E0,6.642785669E0,-1.000000000E0
4.436326305E2,1.936070630E1,-9.916306970E1,2.254366765E3,2.246628056E3,3.667138805E0,1.871983131E2,1.691305913E0,8.008131083E0,6.975312256E0,-1.000000000E0
4.446326092E2,1.936066798E1,-9.916307889E1,2.254241037E3,2.246502223E3,3.794059243E0,1.885670176E2,1.695530248E0,8.007724499E0,6.903013107E0,-1.000000000E0
4.456325871E2,1.936063062E1,-9.916308619E1,2.254110076E3,2.246371163E3,3.870394145E0,1.887536333E2,1.699906454E0,8.007338302E0,6.574112995E0,-1.000000000E0
4.466325650E2,1.936059275E1,-9.916309755E1,2.254045925E3,2.246306904E3,3.975000478E0,1.920532213E2,1.704897114E0,8.006971255E0,6.401192559E0,-1.000000000E0
4.476325439E2,1.936054867E1,-9.916310654E1,2.254176880E3,2.246437742E3,4.310691570E0,1.909505097E2,1.709115123E0,8.006622695E0,6.328438438E0,-1.000000000E0
4.486325216E2,1.936051076E1,-9.916310766E1,2.254315362E3,2.246576137E3,4.129381239E0,1.858484442E2,1.714307217E0,8.006291456E0,6.486784044E0,-1.000000000E0
4.496325020E2,1.936046444E1,-9.916311391E1,2.254595444E3,2.246856101E3,4.478967612E0,1.874794697E2,1.718255664E0,8.005976867E0,6.185230773E0,-1.000000000E0
4.506324793E2,1.936043048E1,-9.916312491E1,2.254939563E3,2.247200122E3,3.975409593E0,1.928708161E2,1.721283503E0,8.005678052E0,6.111574264E0,-1.000000000E0
4.516324575E2,1.936040546E1,-9.916313631E1,2.254851927E3,2.247112407E3,3.261596370E0,1.971204249E2,1.725754943E0,8.005394215E0,6.239975673E0,-1.000000000E0
4.526324351E2,1.936037162E1,-9.916315933E1,2.254709219E3,2.246969577E3,3.610917107E0,2.060120524E2,1.729277473E0,8.005124539E0,6.349576594E0,-1.000000000E0
4.536324139E2,1.936034817E1,-9.916318191E1,2.254136589E3,2.246396849E3,3.378191771E0,2.124909191E2,1.733457545E0,8.004868331E0,6.580099362E0,-1.000000000E0
4.546323923E2,1.936031240E1,-9.916319415E1,2.253606949E3,2.245867104E3,3.622743351E0,2.042064686E2,1.738094139E0,8.004624890E0,6.695324922E0,-1.000000000E0
4.556323704E2,1.936027850E1,-9.916321989E1,2.253728226E3,2.245988254E3,3.998631090E0,2.117634422E2,1.742954183E0,8.004393700E0,6.530343912E0,-1.000000000E0
4.566323487E2,1.936024784E1,-9.916325290E1,2.253475256E3,2.245735149E3,4.289931661E0,2.189275698E2,1.747819969E0,8.004174006E0,6.472970407E0,-1.000000000E0
4.576323320E2,1.936020677E1,-9.916326892E1,2.253396916E3,2.245656686E3,4.414466484E0,2.074802328E2,1.752697673E0,8.003965275E0,6.501422361E0,-1.000000000E0
4.586323063E2,1.936016356E1,-9.916327693E1,2.253702722E3,2.245962378E3,4.495505025E0,1.975322695E2,1.757456555E0,8.003766938E0,6.308906043E0,-1.000000000E0
4.596322840E2,1.936012093E1,-9.916328085E1,2.253738818E3,2.245998370E3,4.561520032E0,1.896065354E2,1.762512446E0,8.003578477E0,6.310923125E0,-1.000000000E0
4.606322622E2,1.936007585E1,-9.916328714E1,2.254163919E3,2.246423357E3,4.746236881E0,1.880649698E2,1.766931306E0,8.003399480E0,6.173949393E0,-1.000000000E0
4.616322409E2,1.936003621E1,-9.916329022E1,2.253371277E3,2.245630619E3,4.520328055E0,1.871888324E2,1.772361115E0,8.003229430E0,5.961704444E0,-1.000000000E0
4.626322194E2,1.935998827E1,-9.916330006E1,2.253826145E3,2.246085359E3,4.863174985E0,1.899518760E2,1.777287315E0,8.003068120E0,5.763496423E0,-1.000000000E0
4.636321983E2,1.935994440E1,-9.916330662E1,2.253377023E3,2.245636125E3,4.841768963E0,1.891292151E2,1.781622506E0,8.002914656E0,5.854969036E0,-1.000000000E0
4.646321768E2,1.935990623E1,-9.916331504E1,2.252896941E3,2.245155941E3,4.520447496E0,1.905126938E2,1.786641039E0,8.002768849E0,6.127389542E0,-1.000000000E0
4.656321548E2,1.935986179E1,-9.916332334E1,2.253271708E3,2.245530591E3,4.665930893E0,1.909537317E2,1.791389461E0,8.002630439E0,6.329724899E0,-1.000000000E0
4.666321336E2,1.935981944E1,-9.916332914E1,2.253026309E3,2.245285085E3,4.519960278E0,1.901451848E2,1.796002456E0,8.002498919E0,6.238571556E0,-1.000000000E0
4.676321114E2,1.935977826E1,-9.916333451E1,2.253113890E3,2.245372562E3,4.286902568E0,1.893541317E2,1.801717795E0,8.002373974E0,6.349705249E0,-1.000000000E0
4.686320903E2,1.935972703E1,-9.916333895E1,2.253224861E3,2.245483408E3,4.770895865E0,1.874510046E2,1.806739166E0,8.002255278E0,6.178149464E0,-1.000000000E0
4.696320679E2,1.935968288E1,-9.916334899E1,2.253313095E3,2.245571523E3,4.799952854E0,1.908605532E2,1.811964782E0,8.002142534E0,6.070892338E0,-1.000000000E0
4.706320477E2,1.935963602E1,-9.916335274E1,2.253421142E3,2.245679456E3,5.009182349E0,1.863302454E2,1.816589906E0,8.002035385E0,6.034653448E0,-1.000000000E0
4.716320258E2,1.935959461E1,-9.916335688E1,2.253282625E3,2.245540837E3,4.827489290E0,1.860452394E2,1.821423188E0,8.001933618E0,6.012736689E0,-1.000000000E0
4.726320039E2,1.935955178E1,-9.916336479E1,2.254000609E3,2.246258710E3,4.800526794E0,1.883096587E2,1.826545018E0,8.001836923E0,5.981468734E0,-1.000000000E0
4.736319821E2,1.935950683E1,-9.916337542E1,2.253149674E3,2.245407652E3,4.910017929E0,1.914085396E2,1.831224543E0,8.001745107E0,6.026454533E0,-1.000000000E0
4.746319610E2,1.935946622E1,-9.916338713E1,2.253008046E3,2.245265909E3,4.669748341E0,1.935545057E2,1.835527551E0,8.001657867E0,6.015338554E0,-1.000000000E0
4.756319392E2,1.935942863E1,-9.916339688E1,2.252956284E3,2.245214043E3,4.387690927E0,1.936059887E2,1.840450520E0,8.001574973E0,5.995311697E0,-1.000000000E0
4.766319171E2,1.935938832E1,-9.916341628E1,2.253279828E3,2.245537457E3,4.603763193E0,1.990199592E2,1.845307732E0,8.001496306E0,6.239765104E0,-1.000000000E0
4.776318965E2,1.935934494E1,-9.916342175E1,2.253102894E3,2.245360415E3,4.673942923E0,1.924262674E2,1.848864568E0,8.001421519E0,6.429872695E0,-1.000000000E0
4.786318744E2,1.935931360E1,-9.916342853E1,2.253086643E3,2.245344079E3,3.984445298E0,1.930762502E2,1.853969309E0,8.001350495E0,6.598156361E0,-1.000000000E0
4.796318527E2,1.935926877E1,-9.916343898E1,2.252581538E3,2.244838853E3,4.510630813E0,1.927080056E2,1.857619753E0,8.001282907E0,6.654927924E0,-1.000000000E0
4.806318324E2,1.935923625E1,-9.916344376E1,2.252571904E3,2.244829136E3,3.995083366E0,1.909926658E2,1.862449149E0,8.001218779E0,6.743750200E0,-1.000000000E0
4.816318104E2,1.935919313E1,-9.916344927E1,2.253030235E3,2.245287358E3,4.435581278E0,1.881631285E2,1.866568417E0,8.001157863E0,6.679268563E0,-1.000000000E0
4.826317878E2,1.935915673E1,-9.916345661E1,2.252809994E3,2.245067021E3,4.325704086E0,1.890437404E2,1.871331750E0,8.001100000E0,6.428990111E0,-1.000000000E0
4.836317660E2,1.935911406E1,-9.916346050E1,2.252837377E3,2.245094300E3,4.532685402E0,1.872728169E2,1.876106027E0,8.001045001E0,6.315880799E0,-1.000000000E0
4.846317451E2,1.935907119E1,-9.916346311E1,2.252567964E3,2.244824784E3,4.724817583E0,1.857477213E2,1.879834665E0,8.000992745E0,6.258560204E0,-1.000000000E0
4.856317235E2,1.935903769E1,-9.916346459E1,2.253398535E3,2.245655277E3,4.198628007E0,1.851050370E2,1.884801649E0,8.000943062E0,6.354281047E0,-1.000000000E0
4.866317018E2,1.935899367E1,-9.916347263E1,2.252843324E3,2.245099951E3,4.539188095E0,1.880430124E2,1.889662634E0,8.000895869E0,6.403878679E0,-1.000000000E0
4.876316812E2,1.935895045E1,-9.916347962E1,2.252858176E3,2.245114691E3,4.710135745E0,1.890072321E2,1.894465909E0,8.000851152E0,6.345887909E0,-1.000000000E0
4.886316593E2,1.935890755E1,-9.916348500E1,2.253143624E3,2.245400032E3,4.714692163E0,1.879184636E2,1.898694849E0,8.000808593E0,6.336366411E0,-1.000000000E0
4.896316370E2,1.935886978E1,-9.916348970E1,2.253008832E3,2.245265146E3,4.413411413E0,1.878070305E2,1.903838839E0,8.000768186E0,6.372329444E0,-1.000000000E0
4.906316160E2,1.935882361E1,-9.916349284E1,2.252976670E3,2.245232873E3,4.773257436E0,1.859456288E2,1.908091357E0,8.000729766E0,6.290550787E0,-1.000000000E0
4.916315970E2,1.935878634E1,-9.916350192E1,2.253149129E3,2.245405230E3,4.538949593E0,1.891807065E2,1.912651926E0,8.000693312E0,6.292191398E0,-1.000000000E0
4.926315727E2,1.935874536E1,-9.916350366E1,2.253541568E3,2.245797572E3,4.512812163E0,1.855295005E2,1.917364052E0,8.000658689E0,6.368246638E0,-1.000000000E0
4.936315514E2,1.935870326E1,-9.916350875E1,2.253415847E3,2.245671746E3,4.639544222E0,1.858710675E2,1.921082878E0,8.000625735E0,6.316588390E0,-1.000000000E0
4.946315302E2,1.935867081E1,-9.916351733E1,2.253648477E3,2.245904286E3,4.090320613E0,1.912154440E2,1.926395680E0,8.000594470E0,6.380597188E0,-1.000000000E0
4.956315086E2,1.935862308E1,-9.916351961E1,2.253409489E3,2.245665185E3,4.524259339E0,1.872603389E2,1.930350701E0,8.000564734E0,6.556681897E0,-1.000000000E0
4.966314874E2,1.935859001E1,-9.916353348E1,2.253532898E3,2.245788493E3,4.205558574E0,1.948864608E2,1.934911067E0,8.000536546E0,6.547675949E0,-1.000000000E0
4.976314647E2,1.935854930E1,-9.916353878E1,2.253702721E3,2.245958213E3,4.398008593E0,1.921372868E2,1.938887059E0,8.000509736E0,6.386969323E0,-1.000000000E0
4.986314446E2,1.935851470E1,-9.916354834E1,2.253506284E3,2.245761679E3,4.131655775E0,1.949516553E2,1.944230728E0,8.000484174E0,6.413789885E0,-1.000000000E0
4.996314222E2,1.935846669E1,-9.916355058E1,2.254298325E3,2.246553607E3,4.558747359E0,1.884927236E2,1.948831795E0,8.000459976E0,6.306618989E0,-1.000000000E0
5.006314008E2,1.935842574E1,-9.916355692E1,2.254146154E3,2.246401331E3,4.622843978E0,1.879493787E2,1.954101534E0,8.000436957E0,6.275339377E0,-1.000000000E0
5.016313800E2,1.935837836E1,-9.916355766E1,2.254860572E3,2.247115641E3,4.976435909E0,1.834690555E2,1.957456368E0,8.000415094E0,6.254503735E0,-1.000000000E0
5.026313578E2,1.935834822E1,-9.916355623E1,2.254967887E3,2.247222891E3,4.164830613E0,1.798029602E2,1.961273698E0,8.000394233E0,6.178246636E0,-1.000000000E0
5.036313359E2,1.935831416E1,-9.916355168E1,2.254647415E3,2.246902350E3,3.889617641E0,1.744033848E2,1.966112469E0,8.000374374E0,6.122372068E0,-1.000000000E0
5.046313143E2,1.935827158E1,-9.916356120E1,2.254664237E3,2.246919057E3,4.144364820E0,1.801151355E2,1.971180336E0,8.000355657E0,6.805190452E0,-1.000000000E0
5.056312933E2,1.935822601E1,-9.916356200E1,2.254783972E3,2.247038688E3,4.566942174E0,1.805247399E2,1.975704240E0,8.345876941E0,7.123122526E0,-1.000000000E0
5.066312712E2,1.935818535E1,-9.916356368E1,2.254975521E3,2.247230141E3,4.594174215E0,1.811666155E2,1.980226334E0,8.553730860E0,7.051946090E0,-1.000000000E0
5.076312503E2,1.935814529E1,-9.916357109E1,2.254619767E3,2.246874283E3,4.439681263E0,1.854999643E2,1.985595344E0,8.526044388E0,7.037348734E0,-1.000000000E0
5.086312283E2,1.935809703E1,-9.916357289E1,2.254428125E3,2.246682528E3,4.851422722E0,1.860078602E2,1.990178070E0,8.499742119E0,6.965051809E0,-1.000000000E0
5.096312072E2,1.935805671E1,-9.916358194E1,2.254600238E3,2.246854532E3,4.741529718E0,1.894838903E2,1.995396623E0,8.474755029E0,6.900272718E0,-1.000000000E0
5.106311864E2,1.935800984E1,-9.916357947E1,2.254492904E3,2.246747097E3,4.790114949E0,1.824029243E2,2.001385898E0,8.451017270E0,6.810164833E0,-1.000000000E0
5.116336012E2,1.935795773E1,-9.916356501E1,2.253918923E3,2.246173026E3,5.377939291E0,1.713485984E2,2.006293018E0,8.428466297E0,6.668198701E0,-1.000000000E0
5.126336131E2,1.935791389E1,-9.916355970E1,2.254121082E3,2.246375098E3,5.147972923E0,1.707696594E2,2.011367840E0,8.407042987E0,6.599668232E0,-1.000000000E0
5.136335936E2,1.935786827E1,-9.916356126E1,2.254389207E3,2.246643116E3,5.073742769E0,1.750067736E2,2.016997223E0,8.386690878E0,6.510366803E0,-1.000000000E0
5.146336027E2,1.935781767E1,-9.916356286E1,2.254140884E3,2.246394675E3,5.233410850E0,1.781726569E2,2.022501237E0,8.367356356E0,6.448015923E0,-1.000000000E0
5.156336128E2,1.935776819E1,-9.916356447E1,2.253900023E3,2.246153700E3,5.224585964E0,1.803955273E2,2.028088587E0,8.348988548E0,6.372488823E0,-1.000000000E0
5.166335917E2,1.935771805E1,-9.916356108E1,2.253652780E3,2.245906350E3,5.274584847E0,1.788827367E2,2.033736544E0,8.331539107E0,6.303716094E0,-1.000000000E0
5.176336005E2,1.935766784E1,-9.916355294E1,2.253527656E3,2.245781129E3,5.389544167E0,1.750954667E2,2.038977031E0,8.314962132E0,6.223147309E0,-1.000000000E0
5.186336095E2,1.935762083E1,-9.916354937E1,2.253570924E3,2.245824298E3,5.249911950E0,1.751462573E2,2.043960550E0,8.299213920E0,6.060146202E0,-1.000000000E0
5.196335886E2,1.935757604E1,-9.916355111E1,2.253639737E3,2.245893006E3,5.039942357E0,1.769135024E2,2.048803960E0,8.284253123E0,5.902271578E0,-1.000000000E0
5.206335948E2,1.935753254E1,-9.916355348E1,2.254044156E3,2.246297322E3,4.825434803E0,1.786506995E2,2.055051587E0,8.270040393E0,6.431452311E0,-1.000000000E0
5.216336043E2,1.935747636E1,-9.916355396E1,2.254138677E3,2.246391715E3,5.284621167E0,1.782673888E2,2.060777793E0,8.256538302E0,6.880504625E0,-1.000000000E0
5.226335849E2,1.935742490E1,-9.916355188E1,2.254414585E3,2.246667511E3,5.386473928E0,1.773907266E2,2.066021742E0,8.243711524E0,6.664799432E0,-1.000000000E0
5.236335958E2,1.935737774E1,-9.916355160E1,2.254476813E3,2.246729633E3,5.217870649E0,1.777998151E2,2.071822778E0,8.231525924E0,6.502593467E0,-1.000000000E0
5.246336071E2,1.935732606E1,-9.916354399E1,2.254388392E3,2.246641110E3,5.486533259E0,1.743381356E2,2.076997451E0,8.219949658E0,6.469185068E0,-1.000000000E0
5.256335856E2,1.935727968E1,-9.916353993E1,2.254909050E3,2.247161672E3,5.357946360E0,1.742499357E2,2.081527706E0,8.208952192E0,6.406212442E0,-1.000000000E0
5.266335615E2,1.935723897E1,-9.916354136E1,2.254216261E3,2.246468788E3,4.883922143E0,1.786496942E2,2.086833477E0,8.198504683E0,6.331634839E0,-1.000000000E0
5.276335377E2,1.935719171E1,-9.916354840E1,2.254635048E3,2.246887454E3,4.962598256E0,1.843845115E2,2.092162834E0,8.188579578E0,6.427322772E0,-1.000000000E0
5.286335149E2,1.935714415E1,-9.916354218E1,2.254581334E3,2.246833645E3,5.069078633E0,1.787431910E2,2.097140985E0,8.179150598E0,6.229325293E0,-1.000000000E0
5.296334920E2,1.935710021E1,-9.916353307E1,2.254494403E3,2.246746633E3,5.044705770E0,1.729092153E2,2.102310536E0,8.170193002E0,6.351591256E0,-1.000000000E0
5.306334677E2,1.935705396E1,-9.916352808E1,2.255128545E3,2.247380680E3,5.112293141E0,1.731021958E2,2.107088497E0,8.161683366E0,6.687460169E0,-1.000000000E0
5.316334448E2,1.935701099E1,-9.916352755E1,2.255346629E3,2.247598668E3,4.948314606E0,1.768477055E2,2.111547478E0,8.153599151E0,6.672952003E0,-1.000000000E0
5.326334221E2,1.935697121E1,-9.916353290E1,2.254990013E3,2.247241951E3,4.651401284E0,1.826589256E2,2.115902563E0,8.145919262E0,6.396022544E0,-1.000000000E0
5.336333983E2,1.935693503E1,-9.916354880E1,2.254486740E3,2.246738565E3,4.341710242E0,1.949337760E2,2.120814798E0,8.138623386E0,6.265175869E0,-1.000000000E0
5.346333764E2,1.935689086E1,-9.916354979E1,2.254948061E3,2.247199785E3,4.356997787E0,1.912681312E2,2.125596938E0,8.131692245E0,6.426698967E0,-1.000000000E0
5.356333537E2,1.935684789E1,-9.916354811E1,2.255067450E3,2.247319080E3,4.363174457E0,1.854377674E2,2.130470004E0,8.125107580E0,6.459680873E0,-1.000000000E0
5.366333307E2,1.935680463E1,-9.916354067E1,2.255532358E3,2.247783905E3,4.463512808E0,1.772600087E2,2.135357184E0,8.118852097E0,6.470388564E0,-1.000000000E0
5.376333084E2,1.935676068E1,-9.916354027E1,2.255508845E3,2.247760293E3,4.588549473E0,1.764714412E2,2.140261876E0,8.112909441E0,6.818297210E0,-1.000000000E0
5.386332848E2,1.935671677E1,-9.916354471E1,2.255821565E3,2.248072905E3,4.592597022E0,1.818389339E2,2.144936830E0,8.107263955E0,6.664868576E0,-1.000000000E0
5.396332617E2,1.935667476E1,-9.916354294E1,2.255547426E3,2.247798675E3,4.377854775E0,1.802932104E2,2.149764551E0,8.101900757E0,6.796909265E0,-1.000000000E0
5.406332408E2,1.935663135E1,-9.916354194E1,2.255902282E3,2.248153435E3,4.355644804E0,1.807625526E2,2.155105892E0,8.096805713E0,6.928827792E0,-1.000000000E0
5.416332182E2,1.935658990E1,-9.916356767E1,2.256108038E3,2.248359046E3,4.433060440E0,1.995584990E2,2.161091535E0,8.091965650E0,6.935084293E0,-1.000000000E0
5.426331954E2,1.935656757E1,-9.916361958E1,2.256687967E3,2.248938823E3,4.784038258E0,2.315241150E2,2.166101354E0,8.087367532E0,6.625867368E0,-1.000000000E0
5.436331733E2,1.935655264E1,-9.916366464E1,2.257066926E3,2.249317659E3,4.675812764E0,2.463035432E2,2.170060529E0,8.082999151E0,6.476653193E0,-1.000000000E0
5.446331512E2,1.935654455E1,-9.916370139E1,2.257170360E3,2.249421002E3,4.122272671E0,2.525801938E2,2.175044540E0,8.078849050E0,6.446230773E0,-1.000000000E0
5.456331285E2,1.935652894E1,-9.916374593E1,2.257287798E3,2.249538317E3,4.330309375E0,2.526405198E2,2.179756253E0,8.074906624E0,6.720347288E0,-1.000000000E0
5.466331065E2,1.935651634E1,-9.916378880E1,2.257276710E3,2.249527115E3,4.374124414E0,2.542105940E2,2.185292725E0,8.071161273E0,6.622370474E0,-1.000000000E0
5.476330851E2,1.935650020E1,-9.916383873E1,2.257125958E3,2.249376228E3,4.812846544E0,2.521504376E2,2.189844490E0,8.067603234E0,6.695277197E0,-1.000000000E0
5.486330653E2,1.935649223E1,-9.916388129E1,2.256590241E3,2.248840409E3,4.676765277E0,2.549597999E2,2.194345167E0,8.064223060E0,6.797623568E0,-1.000000000E0
5.496330401E2,1.935648304E1,-9.916392307E1,2.257074923E3,2.249324988E3,4.409202630E0,2.565575860E2,2.198528893E0,8.061012036E0,6.513440953E0,-1.000000000E0
5.506330451E2,1.935647649E1,-9.916396234E1,2.256978531E3,2.249228504E3,4.196605760E0,2.605992123E2,2.204679931E0,8.057961470E0,6.344323966E0,-1.000000000E0
5.516329954E2,1.935646506E1,-9.916401970E1,2.256687137E3,2.248936971E3,5.044303068E0,2.595891411E2,2.209351509E0,8.055063452E0,6.906514359E0,-1.000000000E0
5.526329741E2,1.935645046E1,-9.916406146E1,2.256267814E3,2.248517533E3,4.522718199E0,2.537473301E2,2.213707761E0,8.052310138E0,6.747268090E0,-1.000000000E0
5.536329517E2,1.935643699E1,-9.916410045E1,2.256121521E3,2.248371132E3,4.270525540E0,2.504994679E2,2.218847006E0,8.049694575E0,6.603940411E0,-1.000000000E0
5.546329300E2,1.935643203E1,-9.916414915E1,2.256155673E3,2.248405177E3,4.381346116E0,2.577061715E2,2.224361449E0,8.047209984E0,6.522228213E0,-1.000000000E0
5.556329081E2,1.935643117E1,-9.916420171E1,2.255902335E3,2.248151733E3,4.622719727E0,2.661914378E2,2.566068813E0,8.044849418E0,7.060528844E0,-1.000000000E0
5.563978772E2,1.935579501E1,-9.916738831E1,2.258987410E3,2.251229083E3,NaN,NaN,2.566068821E0,5.438205050E1,3.000000000E1,-1.000000000E0
5.563980622E2,1.935579501E1,-9.916738831E1,2.262650000E3,2.254891673E3,NaN,NaN,2.608965903E0,1.041950140E2,3.071006653E1,-1.000000000E0
5.564042152E2,1.935563120E1,-9.916775852E1,2.259097417E3,2.251337988E3,NaN,NaN,2.631098457E0,2.984195265E1,3.000000000E1,-1.000000000E0
5.598363535E2,1.935572841E1,-9.916757442E1,2.256837988E3,2.249079143E3,3.225206852E0,NaN,2.634242169E0,1.420684412E1,3.038933182E1,-1.000000000E0
5.608363311E2,1.935571398E1,-9.916760019E1,2.260437896E3,2.252678967E3,3.386578083E0,2.564418566E2,2.638829799E0,9.564030781E0,3.000000000E0,-1.000000000E0
5.618363109E2,1.935570863E1,-9.916764355E1,2.260573414E3,2.252814387E3,3.386578083E0,2.493227504E2,2.643768675E0,7.500520266E0,3.000000000E0,-1.000000000E0
5.628362906E2,1.935569680E1,-9.916768892E1,2.260840082E3,2.253080940E3,4.101060390E0,2.601657577E2,2.649458645E0,5.700013306E0,3.000000000E0,-1.000000000E0
5.638362687E2,1.935569834E1,-9.916774314E1,2.260773257E3,2.253014011E3,4.648246288E0,2.610997724E2,2.653871185E0,4.997264241E0,3.000000000E0,-1.000000000E0
5.648362474E2,1.935569787E1,-9.916778519E1,2.260373663E3,2.252614333E3,4.540915012E0,2.591242631E2,2.658342479E0,4.047397139E0,3.000000000E0,-1.000000000E0
5.658362259E2,1.935569550E1,-9.916782774E1,2.260179047E3,2.252419628E3,4.540915012E0,2.595566961E2,2.663889722E0,3.778048940E0,3.000000000E0,-1.000000000E0
5.668362034E2,1.935568513E1,-9.916787946E1,2.259742246E3,2.251982701E3,4.540915012E0,2.574857827E2,2.669018030E0,3.127970131E0,3.000000000E0,-1.000000000E0
5.678361817E2,1.935567542E1,-9.916792725E1,2.259387947E3,2.251628285E3,4.880404472E0,2.571182366E2,2.673843302E0,2.902554372E0,3.000000000E0,-1.000000000E0
5.688425310E2,1.935566632E1,-9.916797222E1,2.259053486E3,2.251293715E3,4.900075436E0,2.564328408E2,2.677199237E0,2.820289994E0,3.000000000E0,-1.000000000E0
5.698425426E2,1.935566113E1,-9.916800373E1,2.258674865E3,2.250915020E3,4.900075436E0,2.618780588E2,2.682409837E0,2.726702766E0,3.000000000E0,-1.000000000E0
5.708425257E2,1.935565402E1,-9.916805282E1,2.258538803E3,2.250778846E3,4.700356483E0,2.619357056E2,2.687102254E0,2.739811520E0,3.000000000E0,-1.000000000E0
5.718425369E2,1.935564807E1,-9.916809710E1,2.258538805E3,2.250778746E3,4.700356483E0,2.619356909E2,2.691197226E0,4.748651530E0,4.159689103E0,-1.000000000E0
5.728425493E2,1.935563870E1,-9.916813486E1,2.258355966E3,2.250595812E3,4.582638264E0,2.593297284E2,2.694258447E0,1.424595459E1,1.294421940E1,-1.000000000E0
5.738424817E2,1.935562895E1,-9.916816214E1,2.258417202E3,2.250656973E3,3.679917097E0,2.549909493E2,2.698747994E0,1.424595459E1,1.260648335E1,-1.000000000E0
5.748424947E2,1.935561583E1,-9.916820261E1,2.258511420E3,2.250751080E3,3.679917097E0,2.540068830E2,2.702091580E0,1.424595459E1,1.180422426E1,-1.000000000E0
5.758425072E2,1.935559807E1,-9.916822834E1,2.258895786E3,2.251135356E3,3.399762630E0,2.417024629E2,2.704592468E0,1.424595459E1,1.221802820E1,-1.000000000E0
5.768424891E2,1.935557818E1,-9.916823946E1,2.258525789E3,2.250765292E3,2.621495962E0,2.169859388E2,2.705356303E0,1.424595459E1,1.219150911E1,-1.000000000E0
5.778425058E2,1.935557982E1,-9.916823239E1,2.258719558E3,2.250959078E3,1.224575043E0,2.169859415E2,2.707416286E0,1.424595459E1,1.194196962E1,-1.000000000E0
5.788425219E2,1.935557018E1,-9.916821562E1,2.258609880E3,2.250849412E3,1.024106503E0,1.558292236E2,2.708396155E0,1.424595459E1,1.087116930E1,-1.000000000E0
5.798425068E2,1.935556278E1,-9.916821056E1,2.258492593E3,2.250732118E3,1.024106503E0,1.558292236E2,2.709294968E0,1.424595459E1,9.973198419E0,-1.000000000E0
5.808424888E2,1.935555549E1,-9.916820684E1,2.258256850E3,2.250496366E3,8.948253989E-1,1.558292234E2,2.711431272E0,1.424595459E1,2.153507641E1,-1.000000000E0
5.818424713E2,1.935553633E1,-9.916820832E1,2.258176215E3,2.250415685E3,8.948253989E-1,1.807837555E2,2.714628956E0,1.424595459E1,2.340789196E1,-1.000000000E0
5.828424530E2,1.935550829E1,-9.916821508E1,2.258172368E3,2.250411761E3,1.923586607E0,1.962994028E2,2.719616837E0,1.424595459E1,1.474705956E1,-1.000000000E0
5.838424333E2,1.935546372E1,-9.916820969E1,2.258150389E3,2.250389692E3,3.416148424E0,1.780153300E2,2.724256794E0,1.424595459E1,1.730884819E1,-1.000000000E0
5.848424149E2,1.935543079E1,-9.916818253E1,2.258102426E3,2.250341708E3,3.659873247E0,1.552060953E2,2.728397830E0,1.424595459E1,1.980050538E1,-1.000000000E0
5.858423961E2,1.935540340E1,-9.916815579E1,2.258095374E3,2.250334647E3,3.659873247E0,1.467675210E2,2.732576771E0,1.424595459E1,2.158918204E1,-1.000000000E0
5.868423771E2,1.935537393E1,-9.916813107E1,2.258376132E3,2.250615387E3,3.938842058E0,1.411489816E2,2.736797238E0,1.424595459E1,1.427076237E1,-1.000000000E0
5.878423581E2,1.935534795E1,-9.916810174E1,2.258369388E3,2.250608643E3,3.939323187E0,1.356008744E2,2.741596998E0,1.424595459E1,1.713314871E1,-1.000000000E0
5.888423389E2,1.935531486E1,-9.916807235E1,2.258385306E3,2.250624543E3,4.460062981E0,1.374877696E2,2.747188060E0,1.424595459E1,1.359722997E1,-1.000000000E0
5.898423206E2,1.935527655E1,-9.916803784E1,2.258402322E3,2.250641541E3,4.864693642E0,1.375165802E2,2.751343441E0,1.424595459E1,1.612978095E1,-1.000000000E0
