"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
3.268603947E2,1.935897403E1,-9.916348112E1,2.252946313E3,2.245202879E3,5.756328430E0,1.882028040E2,1.247075127E0,8.000001085E0,6.333531243E0,-1.000000000E0
3.278603728E2,1.935891922E1,-9.916348709E1,2.253114125E3,2.245370555E3,5.814706693E0,1.867568931E2,1.253313878E0,8.000000954E0,6.403420398E0,-1.000000000E0
3.288603513E2,1.935886339E1,-9.916349295E1,2.253324919E3,2.245581211E3,5.995443170E0,1.864174221E2,1.258839507E0,8.000000961E0,6.406312290E0,-1.000000000E0
3.298603303E2,1.935881421E1,-9.916350056E1,2.253500572E3,2.245756738E3,5.741811349E0,1.877787649E2,1.264309388E0,8.000000874E0,6.352645106E0,-1.000000000E0
3.308603091E2,1.935876555E1,-9.916350818E1,2.253740266E3,2.245996307E3,5.590594379E0,1.883184858E2,1.269990111E0,8.000000798E0,6.563327404E0,-1.000000000E0
3.318602877E2,1.935871526E1,-9.916351773E1,2.253725145E3,2.245981054E3,5.585292675E0,1.890136726E2,1.276048930E0,8.000000734E0,6.432601490E0,-1.000000000E0
3.328602664E2,1.935866137E1,-9.916352625E1,2.253934083E3,2.246189853E3,5.774252257E0,1.889651190E2,1.281816809E0,8.000000724E0,6.357429450E0,-1.000000000E0
3.338602444E2,1.935860998E1,-9.916353373E1,2.254077774E3,2.246333413E3,5.766412102E0,1.888765943E2,1.286974119E0,8.000000679E0,6.545678610E0,-1.000000000E0
3.348602234E2,1.935856503E1,-9.916354583E1,2.254138975E3,2.246394489E3,5.426032726E0,1.919235704E2,1.292232098E0,8.000000627E0,6.688571442E0,-1.000000000E0
3.358602020E2,1.935851899E1,-9.916355727E1,2.253840582E3,2.246095970E3,5.265808291E0,1.927416574E2,1.297734853E0,8.000000526E0,6.643072565E0,-1.000000000E0
3.368601801E2,1.935847018E1,-9.916356594E1,2.253443667E3,2.245698927E3,5.254971680E0,1.900969507E2,1.303727510E0,8.000000531E0,6.704789285E0,-1.000000000E0
3.378601595E2,1.935841655E1,-9.916357154E1,2.254260373E3,2.246515501E3,5.546330214E0,1.871196575E2,1.309145293E0,8.000000547E0,6.550588091E0,-1.000000000E0
3.388601378E2,1.935836805E1,-9.916357651E1,2.254519524E3,2.246774532E3,5.451867180E0,1.856273999E2,1.314268286E0,8.000000541E0,6.433427469E0,-1.000000000E0
3.398601171E2,1.935832227E1,-9.916358201E1,2.254746358E3,2.247001252E3,5.297172688E0,1.858965285E2,1.319306600E0,8.000000541E0,6.365121506E0,-1.000000000E0
3.408600948E2,1.935827864E1,-9.916359496E1,2.254631099E3,2.246885869E3,5.072228668E0,1.904786659E2,1.324746474E0,8.000000617E0,6.426816827E0,-1.000000000E0
3.418600737E2,1.935823058E1,-9.916360465E1,2.254553699E3,2.246808341E3,5.147665460E0,1.907760807E2,1.329741551E0,8.000000514E0,6.550828879E0,-1.000000000E0
3.428600531E2,1.935818580E1,-9.916360837E1,2.254763921E3,2.247018455E3,4.947353887E0,1.876315031E2,1.335996213E0,8.000000382E0,6.775891992E0,-1.000000000E0
3.438600316E2,1.935812964E1,-9.916361183E1,2.254280141E3,2.246534541E3,5.437452276E0,1.855702707E2,1.342069133E0,8.000000063E0,7.082189893E0,-1.000000000E0
3.448600100E2,1.935807520E1,-9.916361641E1,2.253423354E3,2.245677622E3,5.663189935E0,1.847376896E2,1.348229447E0,7.999999881E0,7.297930038E0,-1.000000000E0
3.458599890E2,1.935801981E1,-9.916361530E1,2.253371402E3,2.245625547E3,5.785223977E0,1.804742511E2,1.354306540E0,8.000000013E0,7.037282331E0,-1.000000000E0
3.468599675E2,1.935796519E1,-9.916361336E1,2.253005511E3,2.245259537E3,5.783175261E0,1.786188548E2,1.359936723E0,8.000000182E0,6.958307757E0,-1.000000000E0
3.478599457E2,1.935791455E1,-9.916361284E1,2.253923816E3,2.246177728E3,5.607468192E0,1.794065678E2,1.366507774E0,8.000000114E0,6.679825330E0,-1.000000000E0
3.488599248E2,1.935785579E1,-9.916360621E1,2.253884561E3,2.246138353E3,6.003066313E0,1.774674007E2,1.372596858E0,8.000000174E0,6.559727136E0,-1.000000000E0
3.498599031E2,1.935780119E1,-9.916360182E1,2.253891707E3,2.246145385E3,6.074108886E0,1.768392175E2,1.378868583E0,8.000000188E0,6.439633158E0,-1.000000000E0
3.508598818E2,1.935774502E1,-9.916359636E1,2.254244338E3,2.246497899E3,6.157115338E0,1.756749562E2,1.385689562E0,8.000000200E0,6.338599560E0,-1.000000000E0
3.518598609E2,1.935768393E1,-9.916359050E1,2.254116141E3,2.246369576E3,6.502529116E0,1.750416994E2,1.392230721E0,8.000000205E0,6.283313697E0,-1.000000000E0
3.528598392E2,1.935762516E1,-9.916358765E1,2.253810211E3,2.246063519E3,6.512409326E0,1.769223798E2,1.399057350E0,8.000000193E0,6.243438362E0,-1.000000000E0
3.538598176E2,1.935756432E1,-9.916357895E1,2.254027263E3,2.246280451E3,6.644127365E0,1.748581829E2,1.406055856E0,8.000000133E0,6.592118832E0,-1.000000000E0
3.548597972E2,1.935750184E1,-9.916357093E1,2.254574219E3,2.246827281E3,6.816739391E0,1.737627830E2,1.413059051E0,8.000000007E0,6.935854385E0,-1.000000000E0
3.558597758E2,1.935743919E1,-9.916356411E1,2.254051347E3,2.246304281E3,6.959463010E0,1.739621095E2,1.419134725E0,8.000000047E0,6.456747577E0,-1.000000000E0
3.568597538E2,1.935738472E1,-9.916355948E1,2.254273521E3,2.246526341E3,6.472810658E0,1.751129526E2,1.425549762E0,8.000000058E0,6.362017762E0,-1.000000000E0
3.578597332E2,1.935732707E1,-9.916356183E1,2.254415424E3,2.246668110E3,6.354772065E0,1.795928993E2,1.431821813E0,8.000000048E0,6.324651711E0,-1.000000000E0
3.588597112E2,1.935727067E1,-9.916356121E1,2.254130882E3,2.246383441E3,6.281066327E0,1.797025925E2,1.437591464E0,8.000000054E0,6.253468189E0,-1.000000000E0
3.598596900E2,1.935721882E1,-9.916356320E1,2.253434560E3,2.245686998E3,5.909073221E0,1.807579386E2,1.443274325E0,8.000000054E0,6.318278759E0,-1.000000000E0
3.608596690E2,1.935716780E1,-9.916356003E1,2.254160227E3,2.246412556E3,5.807628923E0,1.786928523E2,1.449379299E0,8.000000082E0,6.389912632E0,-1.000000000E0
3.618596472E2,1.935711297E1,-9.916355706E1,2.254670884E3,2.246923095E3,5.949065646E0,1.777313054E2,1.455558422E0,8.000000049E0,6.619774957E0,-1.000000000E0
3.628596262E2,1.935705742E1,-9.916355523E1,2.255146039E3,2.247398129E3,5.932610348E0,1.777072435E2,1.461281410E0,8.000000056E0,6.837600162E0,-1.000000000E0
3.638596048E2,1.935700603E1,-9.916355828E1,2.255623456E3,2.247875423E3,5.668246199E0,1.802124605E2,1.467448138E0,8.000000088E0,6.783984131E0,-1.000000000E0
3.648595835E2,1.935695060E1,-9.916355641E1,2.255591317E3,2.247843162E3,5.797716807E0,1.800059971E2,1.473636846E0,8.000000062E0,6.743873309E0,-1.000000000E0
3.658595622E2,1.935689496E1,-9.916355496E1,2.255839774E3,2.248091496E3,5.918119357E0,1.799067350E2,1.480097317E0,8.000000038E0,7.112798053E0,-1.000000000E0
3.668595408E2,1.935683715E1,-9.916354882E1,2.255667747E3,2.247919351E3,6.124301587E0,1.767153978E2,1.486270471E0,8.000000023E0,7.118281448E0,-1.000000000E0
3.678595196E2,1.935678164E1,-9.916354917E1,2.256543167E3,2.248794645E3,6.055507659E0,1.780667092E2,1.491738694E0,7.999999840E0,7.064684333E0,-1.000000000E0
3.688594981E2,1.935673277E1,-9.916354332E1,2.256784572E3,2.249035951E3,5.637507027E0,1.756550392E2,1.496945711E0,7.999999815E0,6.894309471E0,-1.000000000E0
3.698594768E2,1.935668617E1,-9.916353841E1,2.256541348E3,2.248792632E3,5.280125843E0,1.742964556E2,1.501982355E0,7.999999773E0,6.883320919E0,-1.000000000E0
3.708594558E2,1.935664088E1,-9.916353789E1,2.256218377E3,2.248469560E3,5.072755830E0,1.768909686E2,1.507206627E0,7.999999841E0,6.846274568E0,-1.000000000E0
3.718594350E2,1.935659833E1,-9.916355900E1,2.256809859E3,2.249060904E3,4.967369574E0,1.941297777E2,1.513296783E0,7.999999946E0,6.757731495E0,-1.000000000E0
3.728594133E2,1.935656098E1,-9.916360146E1,2.256735903E3,2.248986779E3,5.210959676E0,2.166009284E2,1.519734217E0,7.999999941E0,6.615036277E0,-1.000000000E0
3.738593911E2,1.935655033E1,-9.916366178E1,2.256984814E3,2.249235548E3,5.383134940E0,2.429498728E2,1.525869393E0,7.999999946E0,6.566778842E0,-1.000000000E0
3.748593707E2,1.935655013E1,-9.916372026E1,2.256970458E3,2.249221075E3,5.557424636E0,2.580807454E2,1.531191239E0,7.999999973E0,6.559213815E0,-1.000000000E0
3.758593494E2,1.935653626E1,-9.916376881E1,2.256508958E3,2.248759448E3,5.272956690E0,2.575374176E2,1.536667124E0,7.999999955E0,6.500093844E0,-1.000000000E0
3.768593283E2,1.935652249E1,-9.916381893E1,2.256875941E3,2.249126301E3,5.220477491E0,2.567248103E2,1.541846604E0,7.999999953E0,6.475867118E0,-1.000000000E0
3.778593056E2,1.935650991E1,-9.916386646E1,2.257310233E3,2.249560471E3,5.022178788E0,2.562530562E2,1.548410328E0,8.000000016E0,6.623633506E0,-1.000000000E0
3.788592845E2,1.935649302E1,-9.916392641E1,2.256971412E3,2.249221493E3,5.629637113E0,2.552458442E2,1.554485690E0,8.000000002E0,6.466676517E0,-1.000000000E0
3.798592640E2,1.935648182E1,-9.916398309E1,2.256804166E3,2.249054110E3,5.773677787E0,2.574849391E2,1.559478835E0,8.000000019E0,6.338195613E0,-1.000000000E0
3.808592418E2,1.935648209E1,-9.916403069E1,2.257142370E3,2.249392221E3,5.213710826E0,2.664195654E2,1.566685770E0,8.000000020E0,6.187355852E0,-1.000000000E0
3.818592216E2,1.935646702E1,-9.916409750E1,2.257711276E3,2.249960962E3,6.383434225E0,2.598381242E2,1.572819080E0,7.999999981E0,6.288707933E0,-1.000000000E0
3.828591998E2,1.935644770E1,-9.916415226E1,2.257850496E3,2.250100030E3,6.309750845E0,2.533334920E2,1.579643934E0,7.999999907E0,6.289102681E0,-1.000000000E0
3.838591784E2,1.935643573E1,-9.916421606E1,2.258029167E3,2.250278547E3,6.568942464E0,2.563902944E2,1.585902835E0,7.999999876E0,6.509473134E0,-1.000000000E0
3.848591567E2,1.935642550E1,-9.916427473E1,2.258013426E3,2.250262667E3,6.093845778E0,2.584725590E2,1.592397768E0,7.999999887E0,6.353060287E0,-1.000000000E0
3.858591356E2,1.935641592E1,-9.916433580E1,2.258271504E3,2.250520603E3,6.031192759E0,2.600864847E2,1.598834265E0,7.999999828E0,6.271751739E0,-1.000000000E0
3.868615658E2,1.935640228E1,-9.916439543E1,2.258125667E3,2.250374618E3,5.986128501E0,2.602359417E2,1.605202811E0,7.999999896E0,6.560831840E0,-1.000000000E0
3.878615767E2,1.935638885E1,-9.916445444E1,2.258068387E3,2.250317191E3,6.065522051E0,2.590376620E2,1.611941596E0,7.999999986E0,6.368567887E0,-1.000000000E0
3.888615576E2,1.935637756E1,-9.916451755E1,2.257903114E3,2.250151768E3,6.360754372E0,2.587702218E2,1.618293844E0,7.999999944E0,6.278439745E0,-1.000000000E0
3.898615643E2,1.935636340E1,-9.916457621E1,2.257944337E3,2.250192844E3,6.233129762E0,2.573319675E2,1.624531743E0,7.999999953E0,6.210650936E0,-1.000000000E0
3.908615729E2,1.935635042E1,-9.916463406E1,2.257600583E3,2.249848946E3,6.105852657E0,2.580441945E2,1.631524321E0,7.999999946E0,6.193961790E0,-1.000000000E0
3.918615495E2,1.935633864E1,-9.916469953E1,2.256422394E3,2.248670601E3,6.420960085E0,2.591791148E2,1.638043260E0,7.999999877E0,6.201370624E0,-1.000000000E0
3.928615621E2,1.935632686E1,-9.916476040E1,2.256612706E3,2.248860767E3,6.424309393E0,2.589696028E2,1.644627073E0,7.999999899E0,6.261247401E0,-1.000000000E0
3.938615733E2,1.935631131E1,-9.916482095E1,2.257024488E3,2.249272394E3,6.416237962E0,2.574421351E2,1.650985644E0,7.999999870E0,6.210171076E0,-1.000000000E0
3.948615501E2,1.935629772E1,-9.916487983E1,2.257016728E3,2.249264487E3,6.334742768E0,2.574347673E2,1.657668526E0,7.999999915E0,6.260028787E0,-1.000000000E0
3.958615603E2,1.935628565E1,-9.916494223E1,2.257236818E3,2.249484426E3,6.492542546E0,2.581034875E2,1.664214474E0,7.999999914E0,6.176642719E0,-1.000000000E0
3.968615693E2,1.935627422E1,-9.916500344E1,2.257410372E3,2.249657834E3,6.519023633E0,2.589259536E2,1.670221657E0,7.999999975E0,6.253838970E0,-1.000000000E0
3.978615474E2,1.935626490E1,-9.916505984E1,2.257599856E3,2.249847185E3,6.235315727E0,2.597889415E2,1.677006971E0,7.999999994E0,6.251818518E0,-1.000000000E0
3.988615571E2,1.935625301E1,-9.916512328E1,2.257336838E3,2.249584016E3,6.402769410E0,2.590867255E2,1.683498719E0,8.000000019E0,6.274346130E0,-1.000000000E0
3.998615674E2,1.935623452E1,-9.916518197E1,2.257640609E3,2.249887629E3,6.340454015E0,2.557583143E2,1.689426400E0,8.000000013E0,6.284396327E0,-1.000000000E0
4.008615476E2,1.935622130E1,-9.916523671E1,2.257663547E3,2.249910429E3,6.020464930E0,2.562074051E2,1.697315817E0,8.000000032E0,6.215280208E0,-1.000000000E0
4.018615237E2,1.935619914E1,-9.916530815E1,2.258081055E3,2.250327746E3,6.815184643E0,2.539310291E2,1.703196687E0,8.000000011E0,6.366364530E0,-1.000000000E0
4.028614998E2,1.935618928E1,-9.916536322E1,2.258493487E3,2.250740046E3,6.242564700E0,2.566177402E2,1.709801301E0,7.999999982E0,6.618403332E0,-1.000000000E0
4.038614758E2,1.935617883E1,-9.916542520E1,2.258047980E3,2.250294394E3,6.388126274E0,2.588865188E2,1.715389866E0,7.999999870E0,6.996876448E0,-1.000000000E0
4.048614521E2,1.935616787E1,-9.916547718E1,2.258183151E3,2.250429437E3,5.981657568E0,2.591593357E2,1.721799520E0,7.999999866E0,7.142809349E0,-1.000000000E0
4.058614287E2,1.935615647E1,-9.916553708E1,2.257979693E3,2.250225836E3,6.125459918E0,2.589548862E2,1.728995568E0,7.999999722E0,7.360656931E0,-1.000000000E0
4.068614055E2,1.935613803E1,-9.916560282E1,2.258354909E3,2.250600880E3,6.649965416E0,2.561137213E2,1.735352043E0,7.999999669E0,7.592589307E0,-1.000000000E0
4.078613828E2,1.935612545E1,-9.916566193E1,2.258381348E3,2.250627174E3,6.471673380E0,2.564648803E2,1.741374880E0,7.999999844E0,7.386526865E0,-1.000000000E0
4.088613597E2,1.935611375E1,-9.916571798E1,2.258572389E3,2.250818078E3,6.188453001E0,2.571944107E2,1.748062350E0,7.999999893E0,6.924635817E0,-1.000000000E0
4.098613365E2,1.935609559E1,-9.916577875E1,2.258663768E3,2.250909297E3,6.425798043E0,2.545446907E2,1.753769844E0,7.999999891E0,6.754426604E0,-1.000000000E0
4.108613131E2,1.935608719E1,-9.916583242E1,2.258540306E3,2.250785709E3,5.988037259E0,2.576469474E2,1.760065228E0,7.999999894E0,6.669150188E0,-1.000000000E0
4.118612902E2,1.935607914E1,-9.916589182E1,2.258454463E3,2.250699731E3,6.102974674E0,2.596358486E2,1.765685672E0,7.999999917E0,6.508626651E0,-1.000000000E0
4.128612682E2,1.935606942E1,-9.916594439E1,2.258259106E3,2.250504248E3,5.853317911E0,2.587890326E2,1.771682350E0,7.999999984E0,6.395618884E0,-1.000000000E0
4.138612473E2,1.935606288E1,-9.916600113E1,2.257655976E3,2.249900991E3,5.834015214E0,2.613630300E2,1.777739055E0,7.999999929E0,6.441377616E0,-1.000000000E0
4.148612224E2,1.935605269E1,-9.916605784E1,2.257239341E3,2.249484222E3,5.835870087E0,2.605891669E2,1.784103402E0,7.999999905E0,6.603185579E0,-1.000000000E0
4.158611995E2,1.935604057E1,-9.916611713E1,2.257027791E3,2.249272527E3,6.002351564E0,2.588688745E2,1.790659021E0,7.999999933E0,6.731670981E0,-1.000000000E0
4.168611773E2,1.935602568E1,-9.916617760E1,2.257050536E3,2.249295120E3,6.217546268E0,2.573374753E2,1.797886689E0,7.999999820E0,6.564751708E0,-1.000000000E0
4.178611549E2,1.935600738E1,-9.916624370E1,2.256925682E3,2.249170093E3,6.713765657E0,2.556613743E2,1.803864903E0,7.999999893E0,6.523928415E0,-1.000000000E0
4.188611335E2,1.935599641E1,-9.916629949E1,2.257224474E3,2.249468750E3,6.213009261E0,2.576063846E2,1.810097158E0,7.999999923E0,6.378761688E0,-1.000000000E0
4.198611103E2,1.935598545E1,-9.916635775E1,2.257520284E3,2.249764421E3,6.134984508E0,2.590569559E2,1.816618055E0,7.999999919E0,6.399868829E0,-1.000000000E0
4.208610927E2,1.935597530E1,-9.916641897E1,2.257306486E3,2.249550479E3,6.257194002E0,2.598457385E2,1.823291574E0,7.999999913E0,6.330239948E0,-1.000000000E0
4.218610659E2,1.935595887E1,-9.916648015E1,2.257458873E3,2.249702709E3,6.445530115E0,2.564926669E2,1.830029678E0,7.999999906E0,6.290840464E0,-1.000000000E0
4.228610439E2,1.935593991E1,-9.916654115E1,2.257826867E3,2.250070539E3,6.632291169E0,2.539780088E2,1.835965734E0,7.999999905E0,6.251140729E0,-1.000000000E0
4.238610227E2,1.935593260E1,-9.916659720E1,2.257584815E3,2.249828360E3,6.228495580E0,2.581515269E2,1.842618495E0,7.999999913E0,6.217780139E0,-1.000000000E0
4.248609999E2,1.935592418E1,-9.916665999E1,2.257758636E3,2.250002038E3,6.369726361E0,2.605600272E2,1.848868865E0,7.999999958E0,6.245982316E0,-1.000000000E0
4.258609779E2,1.935591775E1,-9.916671917E1,2.257827435E3,2.250070706E3,6.275037514E0,2.624984092E2,1.855069410E0,7.999999994E0,6.316722255E0,-1.000000000E0
4.268609560E2,1.935591280E1,-9.916677804E1,2.257400648E3,2.249643791E3,6.202903163E0,2.639933328E2,1.861499071E0,7.999999998E0,6.399854337E0,-1.000000000E0
4.278609343E2,1.935589510E1,-9.916683639E1,2.257996385E3,2.250239373E3,6.259937499E0,2.581061833E2,1.867805873E0,8.000000009E0,6.260194115E0,-1.000000000E0
4.288609117E2,1.935588044E1,-9.916689446E1,2.258198885E3,2.250441726E3,6.289387459E0,2.566094003E2,1.873755616E0,7.999999960E0,6.461609432E0,-1.000000000E0
4.298608907E2,1.935586532E1,-9.916694886E1,2.258426105E3,2.250668804E3,6.060843393E0,2.552892494E2,1.880066439E0,7.999999981E0,6.686393546E0,-1.000000000E0
4.308608683E2,1.935585247E1,-9.916700746E1,2.258887287E3,2.251129841E3,6.169950660E0,2.562588239E2,1.885691932E0,8.000000011E0,7.102156462E0,-1.000000000E0
4.318608460E2,1.935584223E1,-9.916705997E1,2.259063256E3,2.251305683E3,5.962868387E0,2.567237052E2,1.890258036E0,7.999999836E0,7.438811729E0,-1.000000000E0
4.328608241E2,1.935583079E1,-9.916710177E1,2.258380132E3,2.250622451E3,5.136316356E0,2.541051543E2,1.895974675E0,7.999999775E0,7.563451784E0,-1.000000000E0
4.338608030E2,1.935582442E1,-9.916715584E1,2.259473684E3,2.251715882E3,5.200054423E0,2.617614447E2,1.902519777E0,7.999999825E0,7.621993395E0,-1.000000000E0
4.348607851E2,1.935581032E1,-9.916721641E1,2.259948943E3,2.252190989E3,5.927255526E0,2.594073382E2,1.907612589E0,7.999999735E0,7.420908190E0,-1.000000000E0
4.358607597E2,1.935580008E1,-9.916726373E1,2.259303173E3,2.251545103E3,5.501662183E0,2.574650139E2,1.913420180E0,7.999999941E0,7.096631309E0,-1.000000000E0
4.368607372E2,1.935578918E1,-9.916731787E1,2.259473789E3,2.251715587E3,5.662050812E0,2.574097633E2,1.919415609E0,7.999999901E0,6.859059216E0,-1.000000000E0
4.378607155E2,1.935578027E1,-9.916737423E1,2.259891630E3,2.252133297E3,5.871231471E0,2.589863008E2,1.925513173E0,7.999999952E0,6.859563077E0,-1.000000000E0
4.388606942E2,1.935577074E1,-9.916743147E1,2.260078089E3,2.252319621E3,6.053595822E0,2.595992151E2,1.931583368E0,7.999999920E0,6.900012583E0,-1.000000000E0
4.398606727E2,1.935575860E1,-9.916748788E1,2.260196232E3,2.252437625E3,6.120559049E0,2.584155178E2,1.937207384E0,7.999999958E0,7.211277234E0,-1.000000000E0
4.408606508E2,1.935575189E1,-9.916754101E1,2.260290190E3,2.252531464E3,5.873288845E0,2.603684650E2,1.943669195E0,7.999999975E0,6.925712904E0,-1.000000000E0
4.418606291E2,1.935573881E1,-9.916760103E1,2.260147608E3,2.252388734E3,6.196901637E0,2.588415677E2,1.949739152E0,8.000000070E0,6.743670340E0,-1.000000000E0
4.428606073E2,1.935572978E1,-9.916765809E1,2.260346300E3,2.252587293E3,6.133763055E0,2.597337711E2,1.956276609E0,8.000000045E0,6.723259920E0,-1.000000000E0
4.438605862E2,1.935572007E1,-9.916771955E1,2.260529657E3,2.252770506E3,6.316713068E0,2.602113251E2,1.962352467E0,8.000000044E0,6.718612032E0,-1.000000000E0
4.448605639E2,1.935570725E1,-9.916777585E1,2.260197761E3,2.252438471E3,6.149612946E0,2.582837812E2,1.968580533E0,8.000000040E0,6.571506850E0,-1.000000000E0
4.458605424E2,1.935569425E1,-9.916783359E1,2.260090777E3,2.252331343E3,6.148890067E0,2.569457371E2,1.974865984E0,8.000000021E0,6.580330942E0,-1.000000000E0
4.468605205E2,1.935568113E1,-9.916789187E1,2.259763176E3,2.252003598E3,6.104185467E0,2.564437528E2,1.980426095E0,7.999999793E0,7.152094465E0,-1.000000000E0
4.478604996E2,1.935566782E1,-9.916794295E1,2.260080938E3,2.252321229E3,5.771899151E0,2.557991235E2,1.986457422E0,7.999999900E0,6.753295209E0,-1.000000000E0
4.488604780E2,1.935565471E1,-9.916799874E1,2.259688556E3,2.251928707E3,5.792885633E0,2.564495957E2,1.991622158E0,7.999999901E0,6.646333040E0,-1.000000000E0
4.498604566E2,1.935564443E1,-9.916804675E1,2.259350559E3,2.251590592E3,5.231746821E0,2.580958780E2,1.996883255E0,8.000000079E0,7.395085436E0,-1.000000000E0
4.508604348E2,1.935563548E1,-9.916809599E1,2.258449849E3,2.250689764E3,5.150065270E0,2.589263804E2,2.002514267E0,7.999999976E0,7.053757709E0,-1.000000000E0
4.518604174E2,1.935562120E1,-9.916814749E1,2.259077961E3,2.251317743E3,5.396143989E0,2.559878793E2,2.005516669E0,7.999999923E0,6.924789415E0,-1.000000000E0
4.528603911E2,1.935560867E1,-9.916817284E1,2.259092775E3,2.251332478E3,3.829175848E0,2.489199255E2,2.007691202E0,7.999999972E0,7.092545731E0,-1.000000000E0
4.538603700E2,1.935560130E1,-9.916819204E1,2.259822209E3,2.252061858E3,2.531142424E0,2.481037733E2,2.011322842E0,7.999999975E0,6.733782952E0,-1.000000000E0
4.548603486E2,1.935558756E1,-9.916822344E1,2.259364179E3,2.251603735E3,2.991036448E0,2.430921550E2,2.014482243E0,7.999999899E0,6.731512934E0,-1.000000000E0
4.558603274E2,1.935557612E1,-9.916825101E1,2.258950374E3,2.251189850E3,2.643042213E0,2.416702559E2,2.017443204E0,7.999999874E0,6.648769607E0,-1.000000000E0
4.568603052E2,1.935555746E1,-9.916827114E1,2.258618580E3,2.250857974E3,2.909676026E0,2.326493445E2,2.021142716E0,7.999999882E0,6.997869170E0,-1.000000000E0
4.578602836E2,1.935552430E1,-9.916826819E1,2.258648869E3,2.250888193E3,3.094105413E0,2.027468105E2,2.025804544E0,7.999999923E0,6.618535294E0,-1.000000000E0
4.588602625E2,1.935548875E1,-9.916824464E1,2.258385565E3,2.250624856E3,3.666707756E0,1.731632718E2,2.031568652E0,7.999999905E0,6.628394248E0,-1.000000000E0
4.598602420E2,1.935545563E1,-9.916820238E1,2.257807775E3,2.250047074E3,4.632560327E0,1.479660625E2,2.036392712E0,7.999999900E0,6.545852170E0,-1.000000000E0
4.608602190E2,1.935542494E1,-9.916816988E1,2.257768646E3,2.250007940E3,4.603283753E0,1.405575791E2,2.042050805E0,7.999999905E0,6.397928689E0,-1.000000000E0
4.618601978E2,1.935538811E1,-9.916813266E1,2.257471111E3,2.249710395E3,5.094037841E0,1.395738584E2,2.048149668E0,7.999999897E0,6.438770749E0,-1.000000000E0
4.628601758E2,1.935534442E1,-9.916809752E1,2.257445838E3,2.249685093E3,5.615885099E0,1.421308894E2,2.054899699E0,7.999999862E0,6.461461677E0,-1.000000000E0
4.638601550E2,1.935529963E1,-9.916805409E1,2.257529125E3,2.249768364E3,6.017047113E0,1.405304820E2,2.060873596E0,7.999999886E0,6.438214270E0,-1.000000000E0
4.648601335E2,1.935525903E1,-9.916801679E1,2.258271639E3,2.250510860E3,5.977175508E0,1.400483428E2,2.066908718E0,7.999999802E0,6.432623420E0,-1.000000000E0
4.658601142E2,1.935521727E1,-9.916798006E1,2.258388875E3,2.250628074E3,5.994095930E0,1.439651142E2,2.071775762E0,7.999999759E0,6.369751660E0,-1.000000000E0
4.668600905E2,1.935517806E1,-9.916795943E1,2.257902331E3,2.250141482E3,5.168614362E0,1.517928164E2,2.076563737E0,7.999999768E0,6.339723125E0,-1.000000000E0
4.678600692E2,1.935513576E1,-9.916795092E1,2.258030197E3,2.250269269E3,4.735319063E0,1.630779555E2,2.081065784E0,7.999999879E0,6.253202116E0,-1.000000000E0
4.688600475E2,1.935509576E1,-9.916795758E1,2.258197930E3,2.250436898E3,4.261020149E0,1.783480278E2,2.084899833E0,7.999999892E0,6.296574972E0,-1.000000000E0
4.698600258E2,1.935506242E1,-9.916796689E1,2.258320689E3,2.250559564E3,3.838378561E0,1.867386852E2,2.088869746E0,7.999999883E0,6.429963724E0,-1.000000000E0
4.708600045E2,1.935502772E1,-9.916797582E1,2.258545425E3,2.250784204E3,3.952828891E0,1.905751578E2,2.092973035E0,7.999999881E0,6.469454760E0,-1.000000000E0
4.718599830E2,1.935499453E1,-9.916799291E1,2.258671785E3,2.250910455E3,4.023257770E0,1.989125809E2,2.097672594E0,7.999999901E0,6.375598461E0,-1.000000000E0
4.728599639E2,1.935495683E1,-9.916801315E1,2.258536188E3,2.250774733E3,4.398948364E0,2.029148989E2,2.102250648E0,7.999999894E0,6.364561476E0,-1.000000000E0
4.738599397E2,1.935491968E1,-9.916803197E1,2.258528637E3,2.250767061E3,4.574445202E0,2.048781609E2,2.107003459E0,7.999999899E0,6.309249265E0,-1.000000000E0
4.748599180E2,1.935487912E1,-9.916804625E1,2.258584534E3,2.250822838E3,4.668190617E0,2.017658703E2,2.111860236E0,7.999999897E0,6.278155727E0,-1.000000000E0
4.758598970E2,1.935483801E1,-9.916806191E1,2.258736599E3,2.250974780E3,4.727979079E0,2.011523608E2,2.116473142E0,7.999999892E0,6.218643815E0,-1.000000000E0
4.768598757E2,1.935479929E1,-9.916807769E1,2.258805421E3,2.251043482E3,4.779974385E0,2.023220960E2,2.122117106E0,7.999999889E0,6.193233142E0,-1.000000000E0
4.778598539E2,1.935475252E1,-9.916809859E1,2.258783842E3,2.251021756E3,5.448186606E0,2.023385766E2,2.127628599E0,7.999999863E0,6.183400013E0,-1.000000000E0
4.788598330E2,1.935470612E1,-9.916811707E1,2.258505287E3,2.250743060E3,5.799095123E0,2.006343809E2,2.133850116E0,7.999999853E0,6.203476682E0,-1.000000000E0
4.798598107E2,1.935465402E1,-9.916813867E1,2.258524241E3,2.250761854E3,6.153803417E0,2.008455769E2,2.139790472E0,7.999999834E0,6.179589482E0,-1.000000000E0
